episode,density,mean_return,group_std,mean_queue,mean_wait,throughput,mean_loss,mean_vf_loss,entropy_coef,lr
2638,heavy,-3.1944,5.9163,6.9937,139.6242,412,-0.002776,0.183618,0.030212,1.82e-04
2639,heavy,-2.9980,5.8627,6.9169,132.6464,423,-0.002448,0.177005,0.030204,1.82e-04
2640,light,0.2683,0.3553,0.4469,6.6113,79,-0.000146,0.132761,0.030197,1.82e-04
2641,heavy,-3.2063,5.7975,7.0415,141.5663,403,-0.002789,0.170466,0.030189,1.82e-04
2642,light,0.3006,0.3362,0.4438,6.5671,75,-0.000080,0.118781,0.030182,1.82e-04
2643,light,0.2919,0.3449,0.4526,6.7566,75,-0.000091,0.099883,0.030174,1.82e-04
2644,moderate,0.6150,1.0656,1.7233,26.8374,181,-0.000140,0.153870,0.030167,1.82e-04
2645,heavy,-2.9822,5.7098,6.9223,139.9872,414,-0.002739,0.199020,0.030159,1.82e-04
2646,light,0.2357,0.3578,0.4429,6.5483,75,-0.000085,0.080075,0.030152,1.82e-04
2647,moderate,0.4803,1.0750,1.7227,26.7590,172,-0.000108,0.110847,0.030144,1.82e-04
2648,moderate,0.4709,1.0831,1.7227,26.7590,172,-0.000093,0.091765,0.030137,1.82e-04
2649,light,0.2458,0.3573,0.4484,6.6306,69,-0.000101,0.075445,0.030129,1.81e-04
2650,heavy,-3.0805,5.8923,6.9461,137.1091,429,-0.003156,0.213359,0.030122,1.81e-04
2651,moderate,0.5734,1.0803,1.7430,27.3052,174,-0.000224,0.082423,0.030114,1.81e-04
2652,moderate,0.4813,1.0757,1.7227,26.7590,172,-0.000069,0.067449,0.030107,1.81e-04
2653,heavy,-3.4266,6.0691,6.9941,139.0690,411,-0.003947,0.242631,0.030099,1.81e-04
2654,light,0.2622,0.3924,0.4517,6.8401,79,-0.000269,0.125543,0.030092,1.81e-04
2655,moderate,0.2415,1.2393,1.7626,29.2682,160,-0.000889,0.162175,0.030084,1.81e-04
2656,light,0.2136,0.3585,0.4408,6.4991,71,-0.000480,0.104373,0.030077,1.81e-04
2657,moderate,0.5290,1.0911,1.7166,26.6518,176,-0.000187,0.071820,0.030069,1.81e-04
2658,moderate,0.4816,1.0755,1.7227,26.7590,172,-0.000078,0.059853,0.030062,1.81e-04
2659,moderate,0.4870,1.0617,1.7209,26.8329,165,-0.000071,0.052151,0.030054,1.81e-04
2660,light,0.2516,0.3621,0.4450,6.6346,77,-0.000106,0.115759,0.030047,1.81e-04
2661,heavy,-3.5503,6.4167,7.1457,144.2681,427,-0.003588,0.300814,0.030039,1.81e-04
2662,moderate,0.4653,1.0778,1.7209,26.8329,165,-0.000126,0.049421,0.030032,1.81e-04
2663,moderate,0.5680,1.0573,1.7166,26.6518,176,-0.000092,0.051573,0.030024,1.80e-04
2664,light,0.3110,0.3200,0.4438,6.5671,75,-0.000094,0.111363,0.030017,1.80e-04
2665,light,0.2472,0.3378,0.4429,6.5483,75,-0.000089,0.095545,0.030009,1.80e-04
2666,moderate,0.6155,1.0654,1.7233,26.8374,181,-0.000156,0.065590,0.030002,1.80e-04
2667,light,0.2924,0.3440,0.4526,6.7566,75,-0.000106,0.076501,0.029994,1.80e-04
2668,light,0.2644,0.3523,0.4441,6.5786,76,-0.000266,0.091082,0.029987,1.80e-04
2669,moderate,0.4873,1.0615,1.7209,26.8329,165,-0.000095,0.076761,0.029979,1.80e-04
2670,heavy,-3.8557,6.4744,6.9390,139.4010,385,-0.003368,0.294417,0.029972,1.80e-04
2671,light,0.2364,0.3567,0.4429,6.5483,75,-0.000089,0.071685,0.029964,1.80e-04
2672,heavy,-3.9039,6.6142,7.0729,139.5334,392,-0.003475,0.268015,0.029957,1.80e-04
2673,moderate,0.5072,1.0780,1.7245,26.8483,169,-0.000117,0.110106,0.029949,1.80e-04
2674,light,0.2689,0.3563,0.4469,6.6113,79,-0.000114,0.083679,0.029942,1.80e-04
2675,light,0.3035,0.3309,0.4466,6.6276,73,-0.000285,0.080891,0.029934,1.80e-04
2676,moderate,0.4709,1.0831,1.7227,26.7590,172,-0.000084,0.084191,0.029927,1.79e-04
2677,moderate,0.5721,1.0612,1.7166,26.6518,176,-0.000092,0.078248,0.029919,1.79e-04
2678,light,0.2580,0.3769,0.4469,6.6113,79,-0.000100,0.090320,0.029912,1.79e-04
2679,moderate,0.4875,1.0614,1.7209,26.8329,165,-0.000098,0.060896,0.029904,1.79e-04
2680,moderate,0.4598,1.0918,1.7227,26.7590,172,-0.000072,0.056562,0.029897,1.79e-04
2681,moderate,0.4152,1.1083,1.7124,26.9800,168,-0.000217,0.079727,0.029889,1.79e-04
2682,moderate,0.4812,1.0757,1.7227,26.7590,172,-0.000079,0.048150,0.029882,1.79e-04
2683,heavy,-3.8251,6.5398,7.0275,139.1403,417,-0.003496,0.299484,0.029874,1.79e-04
2684,moderate,0.4490,1.0999,1.7227,26.7590,172,-0.000126,0.045442,0.029867,1.79e-04
2685,moderate,0.4653,1.0772,1.7209,26.8329,165,-0.000080,0.045117,0.029859,1.79e-04
2686,heavy,-3.8828,6.5772,7.0324,135.2636,414,-0.003350,0.281920,0.029852,1.79e-04
2687,moderate,0.5894,1.0729,1.7169,26.7660,178,-0.000114,0.053974,0.029844,1.79e-04
2688,light,0.2578,0.3225,0.4426,6.5668,72,-0.000115,0.155231,0.029837,1.79e-04
2689,moderate,0.5918,1.0630,1.7094,26.5522,179,-0.000138,0.053501,0.029829,1.79e-04
2690,light,0.2576,0.3216,0.4429,6.5483,75,-0.000076,0.114048,0.029822,1.78e-04
2691,light,0.2685,0.3067,0.4429,6.5483,75,-0.000085,0.090658,0.029814,1.78e-04
2692,heavy,-3.8025,6.3571,6.9939,133.6853,425,-0.003767,0.280838,0.029807,1.78e-04
2693,moderate,0.4968,1.0856,1.7245,26.8483,169,-0.000141,0.084871,0.029799,1.78e-04
2694,moderate,0.5719,1.0613,1.7166,26.6518,176,-0.000078,0.073368,0.029792,1.78e-04
2695,light,0.2707,0.3841,0.4526,6.7566,75,-0.000094,0.085169,0.029784,1.78e-04
2696,heavy,-3.5026,6.3340,7.0302,137.9798,420,-0.003198,0.252499,0.029777,1.78e-04
2697,heavy,-3.6271,6.4619,6.9926,136.2732,394,-0.003220,0.253682,0.029769,1.78e-04
2698,heavy,-3.5123,6.3319,7.0685,138.8678,413,-0.003209,0.223091,0.029762,1.78e-04
2699,light,0.2671,0.3219,0.4484,6.6306,69,-0.000098,0.185785,0.029754,1.78e-04
2700,moderate,0.4760,1.0692,1.7209,26.8329,165,-0.000077,0.138147,0.029747,1.78e-04
2701,moderate,0.5182,1.0709,1.7245,26.8483,169,-0.000103,0.103135,0.029739,1.78e-04
2702,moderate,0.6258,1.0603,1.7233,26.8374,181,-0.000141,0.078274,0.029732,1.78e-04
2703,light,0.2310,0.3525,0.4429,6.5483,75,-0.000122,0.101910,0.029724,1.77e-04
2704,moderate,0.5396,1.0608,1.7094,26.6676,168,-0.000103,0.059478,0.029717,1.77e-04
2705,heavy,-3.4695,6.3375,6.8966,133.6324,414,-0.003180,0.261557,0.029709,1.77e-04
2706,moderate,0.4809,1.0748,1.7227,26.7590,172,-0.000168,0.055747,0.029702,1.77e-04
2707,heavy,-3.5914,6.5695,6.8990,131.0725,423,-0.003150,0.261307,0.029694,1.77e-04
2708,light,0.2904,0.3210,0.4469,6.6113,79,-0.000084,0.138678,0.029687,1.77e-04
2709,heavy,-3.6974,6.4600,6.9549,137.4121,420,-0.003061,0.251034,0.029679,1.77e-04
2710,moderate,0.5298,1.0989,1.7003,26.8943,179,-0.000254,0.091367,0.029672,1.77e-04
2711,heavy,-3.6308,6.4122,7.0908,136.7416,423,-0.003321,0.222566,0.029664,1.77e-04
2712,heavy,-3.9105,6.5528,7.1139,143.0551,417,-0.002891,0.229380,0.029657,1.77e-04
2713,moderate,0.5360,1.0675,1.7348,27.1974,185,-0.000100,0.085004,0.029649,1.77e-04
2714,heavy,-3.5428,6.4578,6.9882,138.9895,408,-0.003175,0.216546,0.029642,1.77e-04
2715,light,0.2609,0.3169,0.4484,6.6306,69,-0.000230,0.153315,0.029634,1.77e-04
2716,heavy,-3.7764,6.6338,6.9217,134.1672,422,-0.003166,0.216335,0.029627,1.76e-04
2717,light,0.2782,0.3067,0.4484,6.6306,69,-0.000131,0.135657,0.029619,1.76e-04
2718,moderate,0.4932,1.0519,1.7209,26.8329,165,-0.000109,0.089314,0.029612,1.76e-04
2719,heavy,-3.7922,6.7091,7.0273,139.5847,426,-0.003423,0.213779,0.029604,1.76e-04
2720,moderate,0.4922,1.0682,1.7227,26.7590,172,-0.000127,0.083476,0.029597,1.76e-04
2721,light,0.2582,0.3207,0.4429,6.5483,75,-0.000096,0.110244,0.029589,1.76e-04
2722,heavy,-3.6042,6.4669,6.9214,132.0570,422,-0.003280,0.226153,0.029582,1.76e-04
2723,light,0.2588,0.3213,0.4441,6.5456,71,-0.000268,0.088945,0.029574,1.76e-04
2724,heavy,-3.7115,6.5876,6.9331,134.7306,406,-0.002993,0.234178,0.029567,1.76e-04
2725,heavy,-3.8346,6.4954,6.9180,135.8636,403,-0.003275,0.214579,0.029559,1.76e-04
2726,moderate,0.4971,1.0556,1.7209,26.8329,165,-0.000081,0.113825,0.029552,1.76e-04
2727,heavy,-3.9176,6.8221,6.9035,138.2772,420,-0.003075,0.217038,0.029544,1.76e-04
2728,moderate,0.4816,1.0755,1.7227,26.7590,172,-0.000097,0.102324,0.029537,1.76e-04
2729,moderate,0.4869,1.0618,1.7209,26.8329,165,-0.000092,0.087656,0.029529,1.76e-04
2730,moderate,0.4546,1.0901,1.7351,27.3727,165,-0.000138,0.082465,0.029522,1.75e-04
2731,heavy,-3.6902,6.6608,7.0296,142.6011,443,-0.003462,0.221989,0.029514,1.75e-04
2732,light,0.3115,0.3187,0.4438,6.5671,75,-0.000117,0.143691,0.029507,1.75e-04
2733,heavy,-3.5905,6.4834,6.8925,133.9806,425,-0.003231,0.227661,0.029499,1.75e-04
2734,light,0.2475,0.3375,0.4429,6.5483,75,-0.000080,0.116175,0.029492,1.75e-04
2735,heavy,-3.6262,6.6243,6.9478,136.4347,432,-0.002898,0.211391,0.029484,1.75e-04
2736,moderate,0.6076,1.0610,1.7094,26.5522,179,-0.000074,0.094984,0.029477,1.75e-04
2737,moderate,0.5633,1.0858,1.7369,27.2144,173,-0.000134,0.084838,0.029469,1.75e-04
2738,moderate,0.5830,1.0557,1.7166,26.6518,176,-0.000065,0.078977,0.029462,1.75e-04
2739,moderate,0.5723,1.0610,1.7166,26.6518,176,-0.000065,0.069839,0.029454,1.75e-04
2740,moderate,0.4745,1.0700,1.7227,26.7590,172,-0.000079,0.059296,0.029447,1.75e-04
2741,light,0.3023,0.3278,0.4526,6.7566,75,-0.000063,0.128873,0.029439,1.75e-04
2742,heavy,-3.7249,6.5960,6.9164,134.7525,418,-0.002844,0.268168,0.029432,1.75e-04
2743,moderate,0.4972,1.0556,1.7209,26.8329,165,-0.000062,0.055092,0.029424,1.74e-04
2744,light,0.3014,0.3264,0.4526,6.7566,75,-0.000106,0.102832,0.029417,1.74e-04
2745,moderate,0.4921,1.0688,1.7227,26.7590,172,-0.000055,0.055532,0.029409,1.74e-04
2746,moderate,0.4707,1.0833,1.7227,26.7590,172,-0.000063,0.052415,0.029402,1.74e-04
2747,light,0.2586,0.3202,0.4429,6.5483,75,-0.000072,0.101393,0.029394,1.74e-04
2748,light,0.2833,0.3111,0.4450,6.6346,77,-0.000092,0.097862,0.029387,1.74e-04
2749,moderate,0.4756,1.0694,1.7209,26.8329,165,-0.000062,0.058358,0.029379,1.74e-04
2750,heavy,-3.4849,6.5003,6.8849,133.5888,431,-0.002609,0.271637,0.029372,1.74e-04
2751,light,0.2579,0.3212,0.4429,6.5483,75,-0.000058,0.076462,0.029364,1.74e-04
2752,moderate,0.4921,1.0688,1.7227,26.7590,172,-0.000053,0.070558,0.029357,1.74e-04
2753,heavy,-3.5046,6.4901,7.0516,138.3985,417,-0.002901,0.245880,0.029349,1.74e-04
2754,light,0.2706,0.3843,0.4526,6.7566,75,-0.000066,0.074232,0.029342,1.74e-04
2755,heavy,-3.7900,6.5160,6.9200,137.1392,411,-0.002725,0.236096,0.029334,1.74e-04
2756,heavy,-3.5292,6.5955,6.9048,135.4477,416,-0.002757,0.219317,0.029327,1.73e-04
2757,heavy,-3.4660,6.3641,6.8354,130.8899,420,-0.002755,0.206323,0.029319,1.73e-04
2758,light,0.3010,0.3355,0.4438,6.5671,75,-0.000067,0.168378,0.029312,1.73e-04
2759,light,0.2684,0.3068,0.4429,6.5483,75,-0.000065,0.142486,0.029304,1.73e-04
2760,moderate,0.4759,1.0693,1.7209,26.8329,165,-0.000065,0.133695,0.029297,1.73e-04
2761,heavy,-3.4766,6.5225,6.9879,138.4469,426,-0.002916,0.221337,0.029289,1.73e-04
2762,light,0.3009,0.3357,0.4438,6.5671,75,-0.000068,0.082379,0.029282,1.73e-04
2763,moderate,0.5465,1.0616,1.7348,27.1974,185,-0.000093,0.102688,0.029274,1.73e-04
2764,moderate,0.4517,1.0837,1.7227,26.7590,172,-0.000128,0.080987,0.029267,1.73e-04
2765,heavy,-3.5502,6.3671,7.0287,135.9662,410,-0.003020,0.230887,0.029259,1.73e-04
2766,heavy,-3.4949,6.2623,6.8456,131.3177,412,-0.003498,0.223343,0.029252,1.73e-04
2767,moderate,0.6163,1.0529,1.7094,26.5522,179,-0.000212,0.075544,0.029244,1.73e-04
2768,light,0.2746,0.3577,0.4526,6.7566,75,-0.000183,0.100735,0.029237,1.73e-04
2769,heavy,-3.7006,6.4706,7.2711,146.1445,426,-0.003681,0.229262,0.029229,1.72e-04
2770,moderate,0.4531,1.0848,1.7209,26.8329,165,-0.000281,0.072160,0.029222,1.72e-04
2771,moderate,0.4971,1.0556,1.7209,26.8329,165,-0.000097,0.067146,0.029214,1.72e-04
2772,light,0.2318,0.3292,0.4429,6.5483,75,-0.000189,0.101232,0.029207,1.72e-04
2773,light,0.2582,0.3219,0.4426,6.5668,72,-0.000159,0.087694,0.029199,1.72e-04
2774,heavy,-3.7171,6.4218,7.0414,137.0617,397,-0.003797,0.246796,0.029192,1.72e-04
2775,heavy,-3.6731,6.3994,7.1016,140.1214,416,-0.003831,0.238286,0.029184,1.72e-04
2776,moderate,0.6304,1.0987,1.6957,26.4317,195,-0.000090,0.117129,0.029177,1.72e-04
2777,heavy,-3.5553,6.3476,7.1467,143.7656,431,-0.003731,0.208713,0.029169,1.72e-04
2778,heavy,-3.6271,6.4915,7.0001,139.9378,430,-0.003781,0.204344,0.029162,1.72e-04
2779,light,0.3028,0.3061,0.4435,6.5607,75,-0.000144,0.174284,0.029154,1.72e-04
2780,light,0.2793,0.2943,0.4429,6.5483,75,-0.000108,0.141644,0.029147,1.72e-04
2781,light,0.2687,0.3064,0.4429,6.5483,75,-0.000059,0.097480,0.029139,1.72e-04
2782,light,0.3030,0.3268,0.4526,6.7566,75,-0.000056,0.079405,0.029132,1.72e-04
2783,moderate,0.1133,2.1216,1.9664,31.5405,180,-0.001736,0.353374,0.029124,1.71e-04
2784,light,0.3132,0.3120,0.4526,6.7566,75,-0.000069,0.070917,0.029117,1.71e-04
2785,heavy,-3.3553,6.1921,7.1383,142.8224,431,-0.003687,0.224413,0.029109,1.71e-04
2786,light,0.3011,0.3064,0.4469,6.6113,79,-0.000036,0.079528,0.029102,1.71e-04
2787,moderate,0.1939,1.8295,2.0288,32.4973,186,-0.002181,0.295348,0.029094,1.71e-04
2788,heavy,-3.6228,6.5491,7.0761,138.5782,429,-0.003503,0.221716,0.029087,1.71e-04
2789,moderate,0.0008,1.9883,2.0583,33.0152,175,-0.002316,0.268872,0.029079,1.71e-04
2790,moderate,-0.0545,2.2197,2.0902,33.8196,175,-0.001714,0.259157,0.029072,1.71e-04
2791,light,0.3027,0.3273,0.4526,6.7566,75,-0.000065,0.104336,0.029064,1.71e-04
2792,light,0.2474,0.3375,0.4429,6.5483,75,-0.000068,0.097160,0.029057,1.71e-04
2793,heavy,-3.5204,6.3966,7.1613,135.2956,418,-0.003481,0.224883,0.029049,1.71e-04
2794,light,0.3017,0.3345,0.4438,6.5671,75,-0.000227,0.078195,0.029042,1.71e-04
2795,moderate,0.1950,1.8595,1.9293,31.3173,185,-0.002261,0.229018,0.029034,1.71e-04
2796,heavy,-3.2453,6.2957,7.1167,143.7295,435,-0.003483,0.221023,0.029027,1.70e-04
2797,moderate,-0.0205,2.0129,2.0027,32.1506,178,-0.001953,0.225984,0.029019,1.70e-04
2798,light,0.2850,0.3302,0.4499,6.6636,76,-0.000369,0.118160,0.029012,1.70e-04
2799,heavy,-3.5906,6.4001,7.1526,142.5235,411,-0.003675,0.198643,0.029004,1.70e-04
2800,heavy,-3.4264,6.2547,7.0143,136.2577,432,-0.003866,0.193884,0.028996,1.70e-04
2801,light,0.2712,0.4015,0.4566,6.6363,74,-0.000678,0.158433,0.028989,1.70e-04
2802,heavy,-3.2934,6.0177,7.1161,140.8665,422,-0.003323,0.188645,0.028981,1.70e-04
2803,heavy,-3.4161,6.1932,7.2372,147.5315,414,-0.003521,0.181460,0.028974,1.70e-04
2804,moderate,0.1112,1.7000,1.8691,29.9604,177,-0.001985,0.200394,0.028966,1.70e-04
2805,light,0.3363,0.3063,0.4472,6.6334,80,-0.000079,0.197853,0.028959,1.70e-04
2806,heavy,-3.5669,6.2474,7.0897,139.3494,399,-0.003474,0.185792,0.028951,1.70e-04
2807,moderate,0.2735,1.7101,1.9295,31.8053,180,-0.002127,0.195853,0.028944,1.70e-04
2808,moderate,0.0597,1.7304,1.9022,30.3251,165,-0.001307,0.154047,0.028936,1.70e-04
2809,heavy,-3.3771,6.0336,7.2091,146.8886,420,-0.003670,0.194738,0.028929,1.69e-04
2810,moderate,0.4666,1.2009,1.8666,29.6780,181,-0.000981,0.167549,0.028921,1.69e-04
2811,light,0.2820,0.3059,0.4484,6.6685,69,-0.000127,0.226727,0.028914,1.69e-04
2812,heavy,-3.1820,5.9443,7.1350,141.2081,415,-0.003802,0.200314,0.028906,1.69e-04
2813,heavy,-3.4084,5.9707,7.3338,151.4949,387,-0.004276,0.185853,0.028899,1.69e-04
2814,heavy,-3.7020,6.2216,7.3680,153.4777,406,-0.003416,0.196687,0.028891,1.69e-04
2815,light,0.2574,0.3219,0.4429,6.5483,75,-0.000075,0.210352,0.028884,1.69e-04
2816,light,0.2483,0.3989,0.4435,6.5607,75,-0.000110,0.184300,0.028876,1.69e-04
2817,light,0.2920,0.3447,0.4526,6.7566,75,-0.000057,0.131995,0.028869,1.69e-04
2818,moderate,0.3583,1.2791,2.1060,35.3246,193,-0.001625,0.271831,0.028861,1.69e-04
2819,moderate,0.6002,1.0658,1.7169,26.7660,178,-0.000345,0.171537,0.028854,1.69e-04
2820,heavy,-3.4054,5.8893,7.0605,145.4687,420,-0.003362,0.207536,0.028846,1.69e-04
2821,heavy,-3.3679,6.0643,7.1219,144.3832,419,-0.003565,0.204680,0.028839,1.69e-04
2822,heavy,-3.3003,5.9641,7.2615,146.5603,426,-0.003255,0.183749,0.028831,1.68e-04
2823,moderate,0.5801,1.0989,1.7021,26.8813,182,-0.000335,0.147211,0.028824,1.68e-04
2824,light,0.2780,0.3070,0.4484,6.6306,69,-0.000064,0.128924,0.028816,1.68e-04
2825,light,0.3028,0.3272,0.4526,6.7566,75,-0.000082,0.106280,0.028809,1.68e-04
2826,moderate,0.5384,1.0719,1.7123,27.2630,165,-0.000365,0.118458,0.028801,1.68e-04
2827,heavy,-3.2871,5.9681,7.3491,149.3013,421,-0.003227,0.220999,0.028794,1.68e-04
2828,moderate,0.6256,1.0604,1.7233,26.8374,181,-0.000091,0.093188,0.028786,1.68e-04
2829,heavy,-3.2350,5.7743,7.2647,149.8488,417,-0.003105,0.190133,0.028779,1.68e-04
2830,light,0.2752,0.2913,0.4429,6.5483,75,-0.000226,0.093961,0.028771,1.68e-04
2831,moderate,0.5082,1.0498,1.7209,26.8329,165,-0.000064,0.075922,0.028764,1.68e-04
2832,heavy,-3.5134,5.9993,7.2855,149.3796,410,-0.003363,0.200263,0.028756,1.68e-04
2833,light,0.3548,0.2958,0.4517,6.7460,80,-0.000164,0.098328,0.028749,1.68e-04
2834,moderate,0.6366,1.0558,1.7233,26.8374,181,-0.000085,0.082958,0.028741,1.68e-04
2835,moderate,0.5939,1.0511,1.7166,26.6518,176,-0.000028,0.071721,0.028734,1.68e-04
2836,light,0.3267,0.2935,0.4496,6.7454,79,-0.000484,0.118983,0.028726,1.67e-04
2837,moderate,0.6390,1.0554,1.7390,27.3058,182,-0.000306,0.072987,0.028719,1.67e-04
2838,light,0.3011,0.2933,0.4469,6.6797,72,-0.000038,0.091902,0.028711,1.67e-04
2839,heavy,-3.1094,5.8014,7.3097,148.4111,436,-0.002370,0.231007,0.028704,1.67e-04
2840,light,0.3077,0.2932,0.4487,6.7187,73,-0.000051,0.074889,0.028696,1.67e-04
2841,light,0.3388,0.2930,0.4438,6.5970,75,-0.000035,0.070507,0.028689,1.67e-04
2842,light,0.2823,0.2965,0.4469,6.7033,73,-0.000118,0.060352,0.028681,1.67e-04
2843,light,0.2803,0.3225,0.4605,7.0497,74,-0.000158,0.058103,0.028674,1.67e-04
2844,moderate,0.5868,1.0551,1.7221,26.8862,166,-0.000062,0.112722,0.028666,1.67e-04
2845,light,0.3345,0.2940,0.4517,6.7729,80,-0.000069,0.073455,0.028659,1.67e-04
2846,heavy,-2.9471,5.8601,7.4330,158.8580,445,-0.002288,0.241516,0.028651,1.67e-04
2847,light,0.3275,0.2930,0.4450,6.6140,77,-0.000045,0.075179,0.028644,1.67e-04
2848,moderate,0.6110,1.0596,1.7169,26.7660,178,-0.000023,0.097799,0.028636,1.67e-04
2849,light,0.2772,0.2956,0.4523,6.8183,67,-0.000075,0.055496,0.028629,1.66e-04
2850,moderate,0.6022,1.0498,1.7224,26.8156,177,-0.000067,0.081398,0.028621,1.66e-04
2851,heavy,-3.1885,5.6598,7.2855,147.7943,410,-0.002278,0.250855,0.028614,1.66e-04
2852,heavy,-3.0374,5.7177,7.2037,146.3688,421,-0.002140,0.222175,0.028606,1.66e-04
2853,heavy,-3.0909,5.7036,7.3542,152.5223,423,-0.002202,0.199000,0.028599,1.66e-04
2854,heavy,-3.0272,5.7467,7.4340,152.1326,416,-0.002251,0.180221,0.028591,1.66e-04
2855,moderate,0.5954,1.0562,1.7078,26.9570,166,-0.000207,0.148340,0.028584,1.66e-04
2856,moderate,0.6071,1.0500,1.7112,26.5910,172,-0.000057,0.106756,0.028576,1.66e-04
2857,light,0.3119,0.2941,0.4469,6.6113,79,-0.000078,0.103235,0.028569,1.66e-04
2858,moderate,0.5717,1.0509,1.7181,26.8159,168,-0.000078,0.080059,0.028561,1.66e-04
2859,heavy,-3.0683,5.6817,7.3385,152.6262,412,-0.002159,0.200362,0.028554,1.66e-04
2860,heavy,-3.4487,5.9445,7.2176,148.4920,418,-0.002098,0.199185,0.028546,1.66e-04
2861,light,0.3462,0.2898,0.4517,6.7460,80,-0.000097,0.103197,0.028539,1.66e-04
2862,light,0.3043,0.2904,0.4463,6.6176,74,-0.000067,0.088939,0.028531,1.65e-04
2863,heavy,-3.0820,5.7137,7.3332,149.9620,415,-0.002336,0.196312,0.028524,1.65e-04
2864,heavy,-3.1324,5.6384,7.1869,145.3722,415,-0.002228,0.189243,0.028516,1.65e-04
2865,heavy,-3.3564,5.8527,7.3509,153.8005,404,-0.002429,0.196681,0.028509,1.65e-04
2866,heavy,-3.2198,5.9650,7.3259,148.5975,427,-0.002384,0.172491,0.028501,1.65e-04
2867,heavy,-3.1633,5.8809,7.1627,147.9982,435,-0.002451,0.173906,0.028494,1.65e-04
2868,heavy,-3.2016,5.7879,7.3737,151.4482,423,-0.002497,0.173080,0.028486,1.65e-04
2869,moderate,0.6071,1.0588,1.7369,27.2144,173,-0.000092,0.137894,0.028479,1.65e-04
2870,heavy,-2.9250,5.6833,7.2793,144.3212,443,-0.002258,0.178263,0.028471,1.65e-04
2871,moderate,0.5491,1.0543,1.7094,26.6676,168,-0.000081,0.107450,0.028464,1.65e-04
2872,moderate,0.6205,1.0589,1.7360,27.5431,181,-0.000209,0.116074,0.028456,1.65e-04
2873,light,0.2721,0.3018,0.4484,6.6306,69,-0.000120,0.119740,0.028449,1.65e-04
2874,moderate,0.5755,1.0533,1.7163,26.7339,168,-0.000132,0.080292,0.028441,1.65e-04
2875,heavy,-3.2457,5.8740,7.1633,142.5775,412,-0.002414,0.200609,0.028434,1.64e-04
2876,moderate,0.5815,1.0575,1.7281,27.4405,177,-0.000125,0.076166,0.028426,1.64e-04
2877,light,0.2942,0.2979,0.4450,6.6346,77,-0.000139,0.119394,0.028419,1.64e-04
2878,moderate,0.5963,1.0552,1.7478,27.8840,172,-0.000188,0.075562,0.028411,1.64e-04
2879,moderate,0.5959,1.0525,1.7299,27.1063,175,-0.000207,0.061601,0.028404,1.64e-04
2880,light,0.3327,0.3011,0.4517,6.7460,80,-0.000207,0.112892,0.028396,1.64e-04
2881,light,0.3429,0.2877,0.4517,6.7460,80,-0.000266,0.093189,0.028389,1.64e-04
2882,heavy,-3.1189,5.8303,7.3706,153.3727,414,-0.002232,0.227017,0.028381,1.64e-04
2883,moderate,0.6053,1.0486,1.7112,26.5910,172,-0.000170,0.082155,0.028374,1.64e-04
2884,heavy,-3.1513,5.6842,7.1985,143.0261,421,-0.002147,0.211904,0.028366,1.64e-04
2885,moderate,0.6022,1.0496,1.7339,27.2319,184,-0.000208,0.074921,0.028359,1.64e-04
2886,heavy,-2.8781,5.6905,7.2975,145.5690,434,-0.002344,0.199886,0.028351,1.64e-04
2887,heavy,-3.0335,5.7724,7.2329,148.7704,446,-0.001945,0.183961,0.028344,1.64e-04
2888,heavy,-3.1352,5.7652,7.2313,145.7560,414,-0.002176,0.186395,0.028336,1.63e-04
2889,light,0.2760,0.2903,0.4472,6.6782,72,-0.000074,0.167053,0.028329,1.63e-04
2890,moderate,0.5802,1.0500,1.7281,27.0224,175,-0.000155,0.118063,0.028321,1.63e-04
2891,heavy,-3.1090,5.7667,7.2895,152.5910,398,-0.002124,0.178696,0.028314,1.63e-04
2892,heavy,-3.2841,5.8768,7.2731,149.6560,414,-0.002315,0.178332,0.028306,1.63e-04
2893,heavy,-3.1263,5.7506,7.2101,149.6637,421,-0.002120,0.170525,0.028299,1.63e-04
2894,heavy,-3.0024,5.7353,7.1516,140.9439,436,-0.002159,0.178799,0.028291,1.63e-04
2895,light,0.3279,0.2891,0.4438,6.5671,75,-0.000038,0.144974,0.028284,1.63e-04
2896,heavy,-3.0625,5.7167,7.3619,148.9278,411,-0.002046,0.173481,0.028276,1.63e-04
2897,heavy,-3.2087,5.7490,7.2765,147.6664,432,-0.002171,0.177686,0.028269,1.63e-04
2898,heavy,-3.1852,5.6996,7.3575,149.6813,413,-0.002194,0.180067,0.028261,1.63e-04
2899,heavy,-2.9331,5.6641,7.2262,147.2052,435,-0.001848,0.173067,0.028254,1.63e-04
2900,heavy,-2.9953,5.6876,7.3083,152.9467,423,-0.001891,0.175120,0.028246,1.63e-04
2901,moderate,0.5921,1.0496,1.7166,26.6518,176,-0.000129,0.124347,0.028239,1.63e-04
2902,moderate,0.5589,1.0591,1.7327,27.1556,172,-0.000195,0.108061,0.028231,1.62e-04
2903,light,0.3481,0.2909,0.4517,6.7460,80,-0.000079,0.130806,0.028224,1.62e-04
2904,light,0.2982,0.3030,0.4435,6.5607,75,-0.000153,0.110832,0.028216,1.62e-04
2905,light,0.2880,0.2936,0.4484,6.6306,69,-0.000172,0.076579,0.028209,1.62e-04
2906,light,0.3441,0.3083,0.4517,6.7460,80,-0.000199,0.079975,0.028201,1.62e-04
