episode,density,mean_return,group_std,mean_queue,mean_wait,throughput,mean_loss,mean_vf_loss,entropy_coef,lr
6746,heavy,-3.1067,5.5432,7.1168,145.2605,408,-0.001321,0.175728,0.024699,6.49e-05
6747,moderate,0.4762,1.0561,1.7129,27.1683,173,-0.000150,0.061890,0.024696,6.48e-05
6748,light,0.3013,0.2895,0.4541,6.9473,76,-0.000206,0.058476,0.024692,6.48e-05
6749,light,0.2973,0.2948,0.4629,7.1741,71,-0.000116,0.064750,0.024688,6.48e-05
6750,moderate,0.5333,1.0326,1.6475,25.1230,177,-0.000119,0.066445,0.024684,6.48e-05
6751,moderate,0.5707,1.0638,1.7124,27.2979,187,-0.000167,0.058880,0.024681,6.47e-05
6752,heavy,-2.8294,5.4783,6.9480,140.5684,421,-0.001090,0.192335,0.024677,6.47e-05
6753,light,0.2793,0.2924,0.4544,6.9361,74,0.000232,0.051795,0.024673,6.47e-05
6754,light,0.2500,0.2885,0.4505,6.8571,67,0.000019,0.045937,0.024669,6.47e-05
6755,moderate,0.8175,1.0362,1.6561,25.2784,211,-0.000198,0.080168,0.024666,6.46e-05
6756,light,0.2684,0.2950,0.4593,7.0645,67,-0.000164,0.046952,0.024662,6.46e-05
6757,moderate,0.7149,1.0186,1.6770,25.8904,187,-0.000068,0.064057,0.024658,6.46e-05
6758,heavy,-2.7534,5.4358,7.0548,142.5380,422,-0.001113,0.192099,0.024654,6.46e-05
6759,heavy,-2.9958,5.5883,7.1761,145.7168,436,-0.001516,0.192521,0.024651,6.46e-05
6760,light,0.2645,0.2879,0.4575,7.0294,69,-0.000122,0.052999,0.024647,6.45e-05
6761,moderate,0.6318,1.0965,1.7126,26.6461,179,-0.000319,0.101146,0.024643,6.45e-05
6762,light,0.2652,0.3009,0.4704,7.2677,68,-0.000144,0.065291,0.024639,6.45e-05
6763,heavy,-2.8949,5.5360,7.0120,140.8720,426,-0.001414,0.192740,0.024636,6.45e-05
6764,moderate,0.5781,1.0451,1.6463,25.1084,180,0.000065,0.071275,0.024632,6.44e-05
6765,heavy,-2.7725,5.4706,6.9567,142.8921,431,-0.001409,0.190722,0.024628,6.44e-05
6766,moderate,0.7296,1.0416,1.6576,25.7472,184,-0.000199,0.078379,0.024624,6.44e-05
6767,moderate,0.6337,1.0879,1.7069,26.5777,186,-0.000109,0.066204,0.024621,6.44e-05
6768,heavy,-2.7798,5.5413,7.0733,141.0622,443,-0.001791,0.196554,0.024617,6.43e-05
6769,light,0.3134,0.2949,0.4484,6.8093,72,0.000012,0.064647,0.024613,6.43e-05
6770,heavy,-2.8654,5.5253,7.0050,142.7877,410,-0.001629,0.181436,0.024609,6.43e-05
6771,heavy,-2.9126,5.5719,6.9303,142.8358,417,-0.001042,0.184539,0.024606,6.43e-05
6772,heavy,-2.9453,5.5229,7.0565,144.2865,423,-0.001631,0.175217,0.024602,6.43e-05
6773,moderate,0.6545,1.0616,1.7498,27.4116,185,-0.000408,0.113169,0.024598,6.42e-05
6774,light,0.2714,0.2941,0.4517,6.8828,67,-0.000223,0.061085,0.024594,6.42e-05
6775,moderate,0.5644,1.0372,1.6411,24.7255,181,0.000166,0.114472,0.024591,6.42e-05
6776,moderate,0.5027,1.1499,1.8067,28.7190,191,0.000504,0.132392,0.024587,6.42e-05
6777,heavy,-2.7659,5.4889,7.0162,142.2421,415,-0.001607,0.195664,0.024583,6.41e-05
6778,heavy,-2.8165,5.4264,6.9649,139.7227,418,-0.001016,0.189912,0.024579,6.41e-05
6779,moderate,0.6051,1.0353,1.6383,25.0480,190,0.000006,0.074461,0.024576,6.41e-05
6780,heavy,-2.9158,5.5525,6.9869,137.8049,423,-0.001053,0.189744,0.024572,6.41e-05
6781,moderate,0.5634,1.0797,1.7296,27.5216,187,-0.000089,0.078638,0.024568,6.41e-05
6782,heavy,-3.0426,5.6138,7.0972,148.1255,424,-0.001604,0.187835,0.024564,6.40e-05
6783,heavy,-3.1249,5.5935,7.0850,140.5188,411,-0.001784,0.178687,0.024561,6.40e-05
6784,light,0.2569,0.2946,0.4523,6.9228,66,0.000003,0.072398,0.024557,6.40e-05
6785,moderate,0.4542,1.0385,1.6503,25.1384,159,-0.000074,0.072710,0.024553,6.40e-05
6786,light,0.3058,0.2949,0.4532,6.9240,74,-0.000043,0.066886,0.024549,6.39e-05
6787,light,0.2926,0.3137,0.4505,6.8583,75,0.000023,0.063099,0.024546,6.39e-05
6788,light,0.3198,0.2990,0.4517,6.8952,76,-0.000026,0.056687,0.024542,6.39e-05
6789,moderate,0.4818,1.0753,1.7463,27.6158,173,0.000312,0.098589,0.024538,6.39e-05
6790,light,0.2521,0.2930,0.4587,7.0545,67,-0.000183,0.046671,0.024534,6.38e-05
6791,heavy,-3.1081,5.7048,7.0691,142.9735,432,-0.001493,0.201115,0.024531,6.38e-05
6792,light,0.3153,0.2950,0.4524,6.8971,72,0.000009,0.053646,0.024527,6.38e-05
6793,heavy,-2.9235,5.5464,6.9752,139.6206,438,-0.001191,0.194551,0.024523,6.38e-05
6794,heavy,-2.9392,5.6256,7.0712,144.4114,437,-0.001326,0.180083,0.024519,6.38e-05
6795,moderate,0.5961,1.0804,1.7051,26.4354,181,0.000052,0.094859,0.024516,6.37e-05
6796,moderate,0.6776,1.0291,1.6676,25.4502,185,-0.000308,0.070970,0.024512,6.37e-05
6797,moderate,0.8171,1.0544,1.6633,25.4299,202,-0.000233,0.086458,0.024508,6.37e-05
6798,heavy,-3.0635,5.4716,7.0255,140.3551,395,-0.001097,0.195698,0.024504,6.37e-05
6799,heavy,-2.8990,5.5772,7.0629,143.0337,432,-0.001341,0.201896,0.024501,6.36e-05
6800,heavy,-2.8688,5.5347,6.9939,144.2443,428,-0.001183,0.180584,0.024497,6.36e-05
6801,heavy,-2.7268,5.4448,7.0541,142.8200,442,-0.001074,0.175511,0.024493,6.36e-05
6802,heavy,-2.9661,5.5271,6.9761,140.3040,415,-0.001388,0.181017,0.024489,6.36e-05
6803,light,0.2610,0.2948,0.4550,6.9833,66,-0.000101,0.071973,0.024486,6.36e-05
6804,moderate,0.6457,1.0360,1.6425,25.2705,183,-0.000100,0.084754,0.024482,6.35e-05
6805,heavy,-2.7709,5.3556,7.1091,142.0858,414,-0.000833,0.171309,0.024478,6.35e-05
6806,heavy,-2.8514,5.4889,7.0147,145.3471,408,-0.001523,0.167535,0.024474,6.35e-05
6807,heavy,-2.9593,5.5063,7.1227,146.8803,414,-0.001175,0.164640,0.024471,6.35e-05
6808,heavy,-2.9367,5.4560,7.1049,143.3589,415,-0.001204,0.167905,0.024467,6.34e-05
6809,light,0.2867,0.2940,0.4511,6.8744,71,-0.000164,0.081790,0.024463,6.34e-05
6810,moderate,0.5068,1.0416,1.7041,27.1126,171,-0.000343,0.084033,0.024459,6.34e-05
6811,light,0.2709,0.2945,0.4511,6.8871,66,0.000023,0.071705,0.024456,6.34e-05
6812,heavy,-2.6823,5.4139,7.1163,143.8778,423,-0.001013,0.166928,0.024452,6.34e-05
6813,light,0.3173,0.2944,0.4606,7.0904,70,0.002533,0.086021,0.024448,6.33e-05
6814,heavy,-2.9640,5.5596,7.0761,142.0516,413,-0.000744,0.168606,0.024444,6.33e-05
6815,light,0.3086,0.2947,0.4541,6.9473,76,-0.000100,0.068310,0.024441,6.33e-05
6816,heavy,-2.7864,5.3395,6.9774,142.5556,412,-0.001127,0.169487,0.024437,6.33e-05
6817,heavy,-2.7704,5.4985,7.0067,141.6691,442,-0.000970,0.169187,0.024433,6.32e-05
6818,light,0.3067,0.2974,0.4487,6.8311,72,-0.000091,0.084563,0.024429,6.32e-05
6819,moderate,0.6698,1.0300,1.6545,25.1803,192,-0.000115,0.107965,0.024426,6.32e-05
6820,light,0.2300,0.2845,0.4505,6.8807,67,-0.000075,0.062466,0.024422,6.32e-05
6821,light,0.2878,0.2951,0.4553,6.9752,73,-0.000127,0.059734,0.024418,6.32e-05
6822,moderate,0.5733,1.0404,1.6648,25.7796,184,-0.000088,0.070520,0.024414,6.31e-05
6823,moderate,0.6125,1.0540,1.6709,25.8937,198,-0.000041,0.072542,0.024411,6.31e-05
6824,heavy,-2.8960,5.5133,7.0122,141.7686,423,-0.001089,0.179691,0.024407,6.31e-05
6825,light,0.2877,0.2948,0.4511,6.8744,71,-0.000052,0.055407,0.024403,6.31e-05
6826,light,0.3032,0.2941,0.4626,7.1635,76,-0.000094,0.065148,0.024399,6.31e-05
6827,moderate,0.7020,1.0361,1.6910,26.3749,183,-0.000154,0.069057,0.024396,6.30e-05
6828,moderate,0.7377,1.0404,1.6636,25.5246,204,-0.000012,0.073856,0.024392,6.30e-05
6829,heavy,-2.6974,5.3937,7.0239,141.9844,439,-0.001110,0.180917,0.024388,6.30e-05
6830,light,0.2599,0.2979,0.4511,6.8871,66,-0.000153,0.049152,0.024384,6.30e-05
6831,light,0.2858,0.2982,0.4606,7.0877,76,-0.000093,0.091065,0.024381,6.29e-05
6832,heavy,-2.8521,5.5282,7.0963,147.1620,435,-0.001101,0.186195,0.024377,6.29e-05
6833,light,0.2504,0.2936,0.4526,6.8925,65,-0.000197,0.049787,0.024373,6.29e-05
6834,light,0.3003,0.2952,0.4566,6.9997,77,-0.000080,0.050607,0.024369,6.29e-05
6835,moderate,0.8102,1.0229,1.6448,25.0325,209,-0.000189,0.077156,0.024366,6.29e-05
6836,heavy,-2.8568,5.4210,7.0291,142.2732,407,-0.001639,0.188113,0.024362,6.28e-05
6837,light,0.2953,0.2820,0.4484,6.8093,72,0.000055,0.053291,0.024358,6.28e-05
6838,moderate,0.6823,1.0551,1.6966,26.4005,198,0.000209,0.072403,0.024354,6.28e-05
6839,moderate,0.6302,1.0426,1.6503,25.2359,191,-0.000147,0.065025,0.024351,6.28e-05
6840,heavy,-2.8476,5.4871,7.0251,143.4464,428,-0.001187,0.194884,0.024347,6.27e-05
6841,heavy,-2.7656,5.5550,7.1491,148.1084,437,-0.001123,0.183311,0.024343,6.27e-05
6842,moderate,0.5807,1.0251,1.6497,25.1503,186,-0.000110,0.067468,0.024339,6.27e-05
6843,heavy,-2.8062,5.4680,7.1266,142.0436,421,-0.001389,0.185159,0.024336,6.27e-05
6844,moderate,0.5871,1.0466,1.6554,25.4086,185,-0.000046,0.061034,0.024332,6.27e-05
6845,moderate,0.6375,1.0184,1.6618,25.5073,189,0.000199,0.062654,0.024328,6.26e-05
6846,moderate,0.5211,1.0360,1.6554,25.2055,167,-0.000052,0.056304,0.024324,6.26e-05
6847,moderate,0.6356,1.0650,1.7545,28.2628,189,0.000152,0.050243,0.024321,6.26e-05
6848,moderate,0.6219,1.0555,1.6652,25.9481,192,-0.000163,0.054597,0.024317,6.26e-05
6849,heavy,-2.7440,5.6530,7.2192,150.7346,446,-0.001438,0.188864,0.024313,6.26e-05
6850,moderate,0.6701,1.0264,1.6557,25.3412,184,-0.000030,0.053772,0.024309,6.25e-05
6851,heavy,-2.8144,5.5529,7.0110,143.1747,423,-0.001473,0.204022,0.024306,6.25e-05
6852,light,0.3134,0.2949,0.4484,6.8093,72,0.000042,0.077870,0.024302,6.25e-05
6853,light,0.3918,0.2959,0.4541,6.9585,78,0.000049,0.068649,0.024298,6.25e-05
6854,heavy,-2.9182,5.6022,7.1271,147.1051,436,-0.001225,0.197178,0.024294,6.24e-05
6855,heavy,-2.8075,5.4349,7.0937,141.5774,455,-0.001336,0.187125,0.024291,6.24e-05
6856,moderate,0.5945,1.0434,1.6797,26.2283,193,-0.000097,0.059772,0.024287,6.24e-05
6857,moderate,0.7314,1.0285,1.6733,26.0704,193,0.000013,0.072927,0.024283,6.24e-05
6858,heavy,-2.6040,5.5035,7.1234,145.7991,440,-0.001475,0.178968,0.024279,6.24e-05
6859,light,0.3309,0.2938,0.4478,6.7787,75,-0.000226,0.072757,0.024276,6.23e-05
6860,light,0.2669,0.2925,0.4532,6.9391,72,-0.000070,0.057830,0.024272,6.23e-05
6861,light,0.3106,0.2948,0.4526,6.9058,73,-0.000007,0.058233,0.024268,6.23e-05
6862,light,0.2541,0.2924,0.4523,6.9228,66,-0.000117,0.044302,0.024264,6.23e-05
6863,heavy,-2.7828,5.4836,7.1684,150.0475,415,-0.001578,0.197732,0.024261,6.23e-05
6864,light,0.2745,0.2966,0.4584,7.0524,69,-0.000203,0.049552,0.024257,6.22e-05
6865,heavy,-2.7779,5.4932,7.1113,144.4503,421,-0.001490,0.203505,0.024253,6.22e-05
6866,moderate,0.7304,1.0299,1.6621,25.7152,198,-0.000161,0.070486,0.024249,6.22e-05
6867,heavy,-2.8382,5.4791,7.0785,146.7693,450,-0.001033,0.193711,0.024246,6.22e-05
6868,light,0.2903,0.2950,0.4578,7.0303,75,-0.000097,0.055569,0.024242,6.21e-05
6869,moderate,0.6194,1.0517,1.6661,25.6409,187,-0.000198,0.076027,0.024238,6.21e-05
6870,moderate,0.5334,1.0227,1.6418,24.9988,176,0.000024,0.059899,0.024234,6.21e-05
6871,heavy,-2.8476,5.5831,7.1364,147.1945,442,-0.001405,0.192241,0.024231,6.21e-05
6872,light,0.2480,0.2947,0.4505,6.8807,67,-0.000128,0.049882,0.024227,6.21e-05
6873,light,0.3119,0.2946,0.4535,6.9328,74,-0.000066,0.053894,0.024223,6.20e-05
6874,moderate,0.5903,1.0289,1.6485,25.1947,189,-0.000116,0.066797,0.024219,6.20e-05
6875,heavy,-3.0188,5.5071,7.0219,143.8477,431,-0.001041,0.191495,0.024216,6.20e-05
6876,heavy,-2.9692,5.5593,7.1573,147.4221,400,-0.001219,0.188939,0.024212,6.20e-05
6877,light,0.2661,0.2947,0.4517,6.8834,66,-0.000036,0.045737,0.024208,6.20e-05
6878,heavy,-2.8828,5.5175,7.2067,148.2012,428,-0.001470,0.180307,0.024204,6.19e-05
6879,moderate,0.6350,1.0540,1.6956,26.4350,184,-0.000277,0.062440,0.024201,6.19e-05
6880,heavy,-2.5456,5.3968,7.1134,145.6635,442,-0.001126,0.172726,0.024197,6.19e-05
6881,light,0.3182,0.2947,0.4487,6.8311,72,0.000013,0.058905,0.024193,6.19e-05
6882,heavy,-2.8529,5.5126,7.0444,142.4225,426,-0.001210,0.178223,0.024189,6.19e-05
6883,heavy,-2.8884,5.4981,7.2542,149.1020,410,-0.001432,0.175168,0.024186,6.18e-05
6884,light,0.2926,0.2955,0.4532,6.9352,69,-0.000082,0.055067,0.024182,6.18e-05
6885,light,0.2995,0.2952,0.4559,7.0070,74,-0.000016,0.052230,0.024178,6.18e-05
6886,heavy,-2.6659,5.5486,7.1212,146.0303,450,-0.001314,0.182833,0.024174,6.18e-05
6887,moderate,0.6316,1.0331,1.6873,26.0753,194,-0.000025,0.108542,0.024171,6.18e-05
6888,heavy,-2.8457,5.4320,7.0102,144.3989,427,-0.001812,0.186938,0.024167,6.17e-05
6889,moderate,0.6927,1.0340,1.6727,25.6472,186,-0.000096,0.074518,0.024163,6.17e-05
6890,light,0.3123,0.2944,0.4511,6.8780,73,-0.000055,0.058180,0.024159,6.17e-05
6891,moderate,0.6911,1.0545,1.6867,26.0492,194,0.000415,0.068382,0.024156,6.17e-05
6892,heavy,-2.8242,5.4916,7.1075,145.4447,423,-0.001326,0.188366,0.024152,6.16e-05
6893,light,0.2711,0.2947,0.4511,6.8871,66,-0.000099,0.048378,0.024148,6.16e-05
6894,heavy,-2.8220,5.4339,6.9364,138.9778,418,-0.001381,0.190962,0.024144,6.16e-05
6895,light,0.2711,0.2947,0.4511,6.8871,66,-0.000115,0.047370,0.024141,6.16e-05
6896,light,0.2754,0.2948,0.4541,6.9446,70,-0.000001,0.053189,0.024137,6.16e-05
6897,light,0.3230,0.2948,0.4520,6.9095,74,-0.000083,0.048643,0.024133,6.15e-05
6898,light,0.2381,0.2957,0.4547,6.9373,64,-0.000019,0.039680,0.024129,6.15e-05
6899,light,0.2849,0.2910,0.4578,7.0303,75,-0.000130,0.050977,0.024126,6.15e-05
6900,moderate,0.5444,1.0784,1.6909,26.0833,181,-0.000202,0.070647,0.024122,6.15e-05
6901,light,0.2584,0.2949,0.4505,6.8571,67,-0.000005,0.043229,0.024118,6.15e-05
6902,moderate,0.4437,1.0637,1.6807,25.9918,166,-0.000080,0.058501,0.024114,6.14e-05
6903,moderate,0.6056,1.0581,1.6651,25.5556,188,-0.000091,0.062005,0.024111,6.14e-05
6904,light,0.2896,0.2944,0.4578,7.0303,75,-0.000108,0.051546,0.024107,6.14e-05
6905,heavy,-2.6758,5.3314,6.9254,136.8133,429,-0.001419,0.218295,0.024103,6.14e-05
6906,light,0.3273,0.2947,0.4487,6.8523,76,0.000001,0.052754,0.024099,6.14e-05
6907,light,0.2794,0.2954,0.4563,6.9839,72,0.000047,0.061789,0.024096,6.13e-05
6908,light,0.2568,0.2979,0.4593,7.0645,67,-0.000229,0.040861,0.024092,6.13e-05
6909,heavy,-2.8137,5.4097,7.0951,142.7826,431,-0.001321,0.199370,0.024088,6.13e-05
6910,heavy,-3.0234,5.6191,7.2090,150.5482,419,-0.001122,0.196833,0.024084,6.13e-05
6911,moderate,0.6989,1.0516,1.6579,25.4396,192,0.000074,0.080513,0.024081,6.13e-05
6912,moderate,0.7244,1.0295,1.6727,25.9347,200,0.000007,0.065755,0.024077,6.12e-05
6913,heavy,-2.7985,5.4693,7.0808,139.4819,418,-0.000870,0.193057,0.024073,6.12e-05
6914,heavy,-2.8421,5.5962,7.1425,144.6591,419,-0.001092,0.189533,0.024069,6.12e-05
6915,light,0.3210,0.2950,0.4520,6.8998,73,-0.000073,0.053410,0.024066,6.12e-05
6916,moderate,0.6851,1.0695,1.7566,28.0266,186,-0.000298,0.067204,0.024062,6.12e-05
6917,moderate,0.6660,1.0498,1.6721,25.7971,187,-0.000049,0.094890,0.024058,6.11e-05
6918,moderate,0.7428,1.0461,1.6404,25.1241,200,-0.000153,0.064462,0.024054,6.11e-05
6919,light,0.2681,0.2946,0.4526,6.9107,67,-0.000087,0.050955,0.024051,6.11e-05
6920,light,0.3194,0.2943,0.4535,6.9549,77,0.000621,0.061254,0.024047,6.11e-05
6921,light,0.2780,0.2989,0.4605,7.0872,73,-0.000003,0.046870,0.024043,6.11e-05
6922,light,0.2745,0.2946,0.4575,7.0294,69,-0.000128,0.045865,0.024039,6.10e-05
6923,heavy,-2.8131,5.5938,7.1461,147.4255,445,-0.001390,0.196841,0.024036,6.10e-05
6924,moderate,0.6891,1.0319,1.6384,24.8449,190,-0.000036,0.083184,0.024032,6.10e-05
6925,moderate,0.7244,1.0513,1.6655,25.4651,194,-0.000038,0.069203,0.024028,6.10e-05
6926,heavy,-3.0300,5.6350,7.1780,147.0936,422,-0.001176,0.208432,0.024024,6.10e-05
6927,light,0.3134,0.2949,0.4484,6.8093,72,0.000070,0.053889,0.024021,6.09e-05
6928,moderate,0.6315,1.0718,1.6906,26.2864,188,-0.000289,0.072853,0.024017,6.09e-05
6929,moderate,0.7000,1.0804,1.7372,27.3739,195,-0.000169,0.062323,0.024013,6.09e-05
6930,heavy,-2.8516,5.5246,7.0308,143.6236,414,-0.001275,0.203083,0.024009,6.09e-05
6931,light,0.2977,0.2982,0.4541,6.9473,76,-0.000003,0.051533,0.024006,6.09e-05
6932,light,0.3029,0.2981,0.4496,6.8450,73,-0.000022,0.051133,0.024002,6.08e-05
6933,moderate,0.6397,1.0302,1.6618,25.2697,176,-0.000076,0.080406,0.023998,6.08e-05
6934,light,0.2767,0.2952,0.4550,6.9307,66,-0.000288,0.060219,0.023994,6.08e-05
6935,moderate,0.5398,1.0463,1.6840,26.0219,184,-0.000228,0.079525,0.023990,6.08e-05
6936,moderate,0.6469,1.0626,1.6567,25.4538,189,-0.000175,0.056198,0.023987,6.08e-05
6937,heavy,-2.7737,5.5512,7.2272,149.4140,437,-0.001033,0.211597,0.023983,6.07e-05
6938,moderate,0.6113,1.0359,1.6639,25.4630,185,-0.000119,0.055556,0.023979,6.07e-05
6939,heavy,-3.0063,5.6469,7.1111,147.9469,416,-0.000821,0.215658,0.023975,6.07e-05
6940,light,0.3918,0.2959,0.4541,6.9585,78,-0.000106,0.061737,0.023972,6.07e-05
6941,moderate,0.5910,1.0857,1.7094,26.4684,192,-0.000025,0.061861,0.023968,6.07e-05
6942,moderate,0.6787,1.0453,1.6803,26.5235,186,0.000015,0.060843,0.023964,6.06e-05
6943,moderate,0.6144,1.0826,1.7286,27.0891,203,0.000558,0.082581,0.023960,6.06e-05
6944,moderate,0.6805,1.0884,1.7339,27.5634,198,-0.000454,0.049502,0.023957,6.06e-05
6945,heavy,-2.8199,5.5361,7.0161,142.6202,456,-0.001550,0.207037,0.023953,6.06e-05
6946,moderate,0.6872,1.0233,1.6554,25.1840,191,-0.000028,0.058786,0.023949,6.06e-05
6947,heavy,-2.9778,5.6258,7.1274,150.0538,411,-0.001249,0.207652,0.023945,6.05e-05
6948,moderate,0.6366,1.0288,1.6324,24.6825,186,-0.000141,0.056808,0.023942,6.05e-05
6949,heavy,-2.8484,5.5219,7.1094,147.3099,427,-0.001667,0.198902,0.023938,6.05e-05
6950,light,0.3282,0.2954,0.4405,6.5710,77,-0.000154,0.088216,0.023934,6.05e-05
6951,moderate,0.5999,1.0403,1.6579,25.5328,184,-0.000241,0.053825,0.023930,6.05e-05
6952,light,0.3048,0.2979,0.4402,6.5189,79,-0.000095,0.077449,0.023927,6.04e-05
6953,heavy,-2.8846,5.6584,6.8971,138.0067,451,-0.001588,0.205305,0.023923,6.04e-05
6954,heavy,-2.9096,5.5070,7.0048,143.1630,423,-0.001662,0.196628,0.023919,6.04e-05
6955,moderate,0.5700,1.0758,1.7893,28.9460,192,-0.000165,0.160267,0.023915,6.04e-05
6956,heavy,-3.0552,5.5546,6.9806,143.1929,422,-0.001566,0.202074,0.023912,6.04e-05
6957,heavy,-2.8063,5.5796,7.0776,145.6785,430,-0.001657,0.185975,0.023908,6.03e-05
6958,heavy,-3.1831,5.5267,7.0799,146.4741,410,-0.001664,0.196311,0.023904,6.03e-05
6959,light,0.2340,0.3056,0.4472,6.7354,66,0.000012,0.065687,0.023900,6.03e-05
6960,light,0.2518,0.2982,0.4517,6.8880,64,0.000114,0.057803,0.023897,6.03e-05
6961,heavy,-3.0567,5.5166,7.0063,140.1303,403,-0.001287,0.195710,0.023893,6.03e-05
6962,light,0.3112,0.2931,0.4484,6.8093,72,-0.000107,0.058912,0.023889,6.02e-05
6963,light,0.3320,0.2948,0.4478,6.7787,75,-0.000046,0.066056,0.023885,6.02e-05
6964,light,0.2624,0.3110,0.4687,7.2763,70,-0.000060,0.103474,0.023882,6.02e-05
6965,heavy,-2.8142,5.5635,7.1257,149.1640,457,-0.001625,0.176520,0.023878,6.02e-05
6966,heavy,-2.8573,5.5025,6.9970,139.3338,420,-0.001664,0.188284,0.023874,6.02e-05
6967,heavy,-2.7523,5.4587,6.7860,140.1493,411,-0.001661,0.197292,0.023870,6.01e-05
6968,light,0.3064,0.2980,0.4502,6.8747,73,0.000050,0.057560,0.023867,6.01e-05
6969,light,0.3164,0.2984,0.4487,6.8523,76,-0.000118,0.059362,0.023863,6.01e-05
6970,moderate,0.6932,1.0585,1.6621,25.4983,193,-0.000174,0.103007,0.023859,6.01e-05
6971,light,0.3161,0.2944,0.4502,6.8747,73,-0.000182,0.052384,0.023855,6.01e-05
6972,light,0.3042,0.2967,0.4502,6.8747,73,-0.000194,0.047947,0.023852,6.00e-05
6973,light,0.2484,0.2950,0.4505,6.8807,67,0.000013,0.044795,0.023848,6.00e-05
6974,heavy,-2.9120,5.7405,7.0357,146.1371,416,-0.001392,0.192038,0.023844,6.00e-05
6975,light,0.2613,0.2920,0.4520,6.9040,73,-0.000166,0.046372,0.023840,6.00e-05
6976,heavy,-2.5734,5.4081,6.8326,137.2326,433,-0.001599,0.199745,0.023837,6.00e-05
6977,light,0.3302,0.2933,0.4478,6.7787,75,-0.000127,0.055559,0.023833,6.00e-05
6978,moderate,0.6832,1.0500,1.6518,25.3525,193,-0.000209,0.078056,0.023829,5.99e-05
6979,light,0.3739,0.2955,0.4541,6.9585,78,-0.000068,0.054502,0.023825,5.99e-05
6980,moderate,0.7630,1.0398,1.6648,25.3852,200,-0.000030,0.073251,0.023822,5.99e-05
6981,light,0.3242,0.2950,0.4514,6.8968,74,-0.000078,0.048835,0.023818,5.99e-05
6982,moderate,0.7189,1.0511,1.6576,25.7472,184,-0.000151,0.073745,0.023814,5.99e-05
6983,heavy,-3.0084,5.4612,6.9343,141.0846,407,-0.001443,0.203719,0.023810,5.98e-05
6984,light,0.3816,0.3005,0.4541,6.9585,78,-0.000139,0.056073,0.023807,5.98e-05
6985,heavy,-3.0419,5.6493,6.8368,141.0170,412,-0.001391,0.207026,0.023803,5.98e-05
6986,moderate,0.6544,1.0216,1.6645,25.4441,184,-0.000021,0.063886,0.023799,5.98e-05
6987,light,0.3918,0.2959,0.4541,6.9585,78,-0.000095,0.056728,0.023795,5.98e-05
6988,moderate,0.7032,1.0696,1.7030,26.4447,197,-0.000164,0.069744,0.023792,5.97e-05
6989,heavy,-3.0529,5.6335,6.9824,146.0603,418,-0.001324,0.203031,0.023788,5.97e-05
6990,heavy,-3.0436,5.5290,6.9536,142.8892,408,-0.001898,0.196980,0.023784,5.97e-05
6991,heavy,-2.9466,5.5192,6.9221,144.9489,403,-0.001889,0.195402,0.023780,5.97e-05
6992,light,0.3203,0.2983,0.4517,6.8952,76,0.000095,0.060199,0.023777,5.97e-05
6993,light,0.3113,0.3022,0.4541,6.9104,75,0.002432,0.057230,0.023773,5.96e-05
6994,light,0.2731,0.3001,0.4544,6.9361,74,0.000015,0.047357,0.023769,5.96e-05
6995,moderate,0.6408,1.0291,1.6488,25.2035,181,-0.000351,0.071501,0.023765,5.96e-05
6996,moderate,0.5912,1.0530,1.6560,25.3825,192,-0.000501,0.069442,0.023762,5.96e-05
6997,moderate,0.6361,1.0553,1.7178,26.7545,180,-0.002801,0.065552,0.023758,5.96e-05
6998,heavy,-2.9166,5.5275,6.8335,136.8266,395,-0.001206,0.216954,0.023754,5.96e-05
6999,light,0.1554,0.4560,0.4664,7.2289,73,0.001043,0.152219,0.023750,5.95e-05
7000,moderate,0.5908,1.2094,1.6685,25.7219,189,0.003351,0.139690,0.023747,5.95e-05
7001,heavy,-2.8375,5.5277,6.9178,140.0075,435,-0.002081,0.211543,0.023743,5.95e-05
7002,light,0.2178,0.3459,0.4617,7.1901,70,-0.001954,0.138982,0.023739,5.95e-05
7003,light,0.1804,0.4478,0.4608,7.1689,70,-0.003879,0.160537,0.023735,5.95e-05
7004,moderate,0.5263,1.1670,1.6642,26.2541,189,-0.000896,0.080848,0.023732,5.94e-05
7005,heavy,-2.9757,5.5890,6.8331,139.7292,430,-0.001585,0.203861,0.023728,5.94e-05
7006,moderate,0.5492,1.2706,1.6970,26.9490,195,0.000070,0.109733,0.023724,5.94e-05
7007,moderate,0.2554,1.4298,1.6755,26.2301,182,-0.001099,0.114831,0.023720,5.94e-05
7008,heavy,-3.1157,5.6464,6.8511,139.9941,410,-0.001963,0.207377,0.023717,5.94e-05
7009,heavy,-2.8870,5.6391,6.8156,138.7977,428,-0.002460,0.197966,0.023713,5.93e-05
7010,moderate,0.4856,1.2889,1.7187,27.8365,175,-0.000215,0.135550,0.023709,5.93e-05
7011,heavy,-2.8389,5.5499,6.9407,141.9311,419,-0.002513,0.194240,0.023705,5.93e-05
7012,moderate,0.4011,1.2516,1.6579,26.1459,181,0.001678,0.079544,0.023702,5.93e-05
7013,moderate,0.2521,1.4267,1.6794,26.0847,181,0.000358,0.107604,0.023698,5.93e-05
7014,light,0.0678,0.6557,0.4563,7.0651,70,0.001338,0.382619,0.023694,5.93e-05
7015,light,0.1196,0.5723,0.4541,6.9577,67,0.002117,0.267460,0.023690,5.92e-05
