#{"t_start": 1776407703.9458294, "env_id": "None"}
r,l,t
-5099.3,772,9949.573379
-183.1,367,9953.352687
-5044.2,768,9973.316232
-179.9,367,9976.671414
-184.2,367,9981.65414
-606.2,367,9984.676898
-5052.3,772,10001.431858
-190.3,369,10003.867561
-184.9,367,10008.548289
-639.5,367,10012.57059
-190.0,367,10015.006688
-5105.8,768,10033.035462
-182.7,367,10035.502943
-5087.4,769,10053.174838
-614.3,367,10056.938308
-619.3,367,10059.445664
-5059.5,768,10078.581975
-5046.2,768,10096.991838
-5040.0,772,10115.271544
-5070.0,768,10134.649125
-634.4,367,10138.673395
-638.8,367,10141.598726
-5051.1,772,10159.766693
-626.5,367,10164.973728
-5035.5,768,10182.243677
-5087.9,772,10200.193543
-641.6,369,10205.891473
-186.2,367,10209.503418
-630.0,367,10213.402231
-632.9,367,10216.609902
-5049.4,768,10233.271669
-631.3,367,10238.268579
-5072.7,772,10256.211713
-599.6,367,10259.531395
-620.3,367,10262.327232
-178.8,367,10265.877334
-629.7,368,10269.625947
-176.8,367,10271.977105
-178.3,367,10275.518312
-5060.2,772,10294.595322
-627.1,367,10299.838683
-5070.0,772,10316.655454
-182.5,367,10319.379288
-185.8,367,10323.290602
-608.5,367,10328.775817
-178.7,367,10332.49708
-636.9,368,10336.556618
-180.7,367,10339.44095
-5063.1,772,10354.602019
-5061.6,768,10373.399182
-5033.9,768,10393.304613
-630.7,367,10397.258624
-186.5,367,10402.057913
-597.2,367,10405.724897
-5079.4,769,10423.383283
-625.3,369,10425.881148
-183.8,367,10430.640432
-650.1,367,10433.923301
-5041.4,768,10452.163138
-177.5,367,10455.851074
-183.6,368,10458.533171
-189.9,367,10462.769242
-5090.8,769,10481.020972
-603.5,367,10484.946313
-610.7,369,10488.987578
-5042.7,768,10507.295122
-182.2,367,10510.198091
-179.7,367,10513.528244
-5029.0,769,10529.029181
-5065.7,768,10547.473094
-5047.8,768,10565.183909
-5081.5,772,10585.441091
-613.7,368,10588.978675
-185.8,367,10592.000302
-186.3,367,10595.570572
-636.5,367,10599.461634
-630.6,367,10602.964911
-5048.0,768,10621.442361
-184.5,367,10623.766199
-619.9,367,10626.287083
-5050.6,768,10642.355327
-637.3,369,10645.500898
-5065.1,768,10662.670184
-5060.0,770,10682.537388
-176.7,367,10686.095941
-5070.0,772,10701.791293
-5057.6,768,10718.721119
-649.5,367,10722.345155
-5075.3,772,10740.673581
-176.1,367,10744.200987
-638.7,367,10747.828825
-5062.2,768,10765.902896
-5065.4,772,10782.959394
-181.6,367,10785.857772
-173.6,367,10789.539907
-5075.5,772,10807.972962
-182.6,367,10811.737762
-624.9,367,10815.725998
-5069.1,770,10835.385421
-5094.6,772,10853.480688
-624.9,370,10857.186053
-5047.5,768,10876.029651
-182.8,367,10879.634402
-176.5,367,10883.251717
-5088.5,773,10901.101744
-186.7,367,10904.233969
-622.7,367,10909.592644
-5011.2,768,10928.38703
-188.2,367,10932.006906
-598.4,367,10936.025807
-5061.5,772,10954.842892
-5057.9,768,10973.663591
-5022.1,768,10991.512861
-5091.7,772,11009.873723
-187.1,367,11012.197992
-5051.0,768,11030.896432
-616.2,367,11035.660601
-179.9,367,11038.467745
-5083.0,772,11057.240938
-598.3,367,11060.575327
-5078.7,772,11077.958434
-635.8,368,11081.979969
-183.1,367,11085.563102
-615.4,367,11089.113224
-5082.5,768,11107.826859
-5074.0,769,11127.572139
-5115.7,772,11145.080319
-180.1,367,11150.103327
-181.7,367,11153.936347
-5084.4,768,11170.359376
-604.6,367,11174.207084
-5061.3,772,11192.781966
-628.8,367,11196.818826
-184.2,367,11200.521405
-625.3,367,11204.46233
-647.0,367,11208.39178
-620.7,367,11213.598372
-607.2,368,11217.198025
-609.4,367,11220.90098
-5054.1,772,11239.005785
-178.9,367,11242.009896
-5070.9,769,11261.922606
-5095.4,768,11280.000594
-5068.5,772,11297.924242
-197.6,367,11301.200992
-626.5,367,11305.359647
-183.5,370,11308.748389
-5096.1,768,11327.73876
-629.7,367,11332.638779
-5097.2,768,11350.739412
-5097.3,769,11369.751325
-5054.2,768,11389.526367
-616.8,367,11392.370577
-5037.2,768,11411.431592
-5067.9,768,11431.854825
-5093.8,769,11450.823201
-186.6,367,11454.287388
-191.1,367,11457.881832
-195.6,367,11462.953136
-5109.3,772,11481.388819
-196.6,367,11485.061461
-5062.3,768,11504.662348
-5111.0,772,11522.780684
-618.9,368,11526.229586
-640.7,367,11528.867558
-199.8,367,11531.825821
-5078.5,769,11551.495227
-189.3,367,11555.270162
-5081.2,768,11572.711279
-5092.8,772,11591.793791
-603.0,368,11594.705297
-198.8,367,11598.122048
-5089.0,768,11617.044828
-609.3,367,11620.789662
-191.7,367,11624.542632
-192.5,367,11628.162323
-605.2,367,11632.001003
-184.0,367,11635.259824
-628.2,368,11640.932358
-628.9,367,11643.984182
-649.5,367,11646.807325
-5078.4,772,11663.24181
-185.4,367,11667.625854
-183.6,367,11671.089546
-180.7,367,11674.830815
-5071.7,768,11691.859471
-5069.8,768,11711.116599
-5098.4,772,11728.388907
-5057.0,770,11744.588522
-606.4,367,11748.757107
-179.2,367,11751.685212
-5067.0,768,11769.150834
-5065.4,773,11787.001626
-176.2,367,11792.052656
-178.8,367,11795.34842
-619.3,367,11798.32469
-175.7,367,11801.779226
-624.0,367,11804.652322
-5069.6,768,11821.492589
-614.3,367,11825.444957
-171.9,368,11829.184602
-586.9,367,11833.117055
-173.9,367,11836.798304
-166.7,367,11840.677937
-174.9,367,11843.514113
-174.9,367,11846.737269
-5088.0,770,11866.212069
-586.4,367,11871.137186
-591.7,367,11874.988516
-5076.5,769,11893.624435
-581.6,367,11897.583018
-610.1,367,11901.466505
-166.1,367,11905.387445
-158.4,367,11907.904759
-603.5,367,11910.725683
-160.8,367,11913.230464
-5032.1,768,11931.912462
-5032.0,769,11951.395404
-168.3,367,11954.886664
-162.7,367,11958.617148
-5105.6,772,11978.42593
-165.6,367,11980.730251
-5072.0,768,11998.186093
-589.3,367,12002.04002
-5090.4,768,12022.082034
-165.1,367,12025.631714
-167.8,367,12028.103263
-5046.0,768,12048.884628
-173.1,367,12052.442669
-646.6,367,12056.418947
-616.6,367,12059.614383
-598.0,367,12063.195893
-599.0,367,12066.019804
-605.7,367,12070.165218
-5071.0,772,12088.018626
-161.0,367,12090.915063
-5051.6,769,12111.497587
-5058.6,768,12130.08909
-592.0,367,12133.958331
-599.6,367,12137.509295
-164.8,367,12141.20478
-584.3,367,12146.994407
-584.1,368,12150.82737
-172.0,367,12153.181986
-589.5,367,12157.096139
-592.5,367,12160.882518
-159.5,367,12166.27865
-5053.7,768,12185.434961
-570.0,367,12188.832177
-581.4,367,12192.722093
-5063.6,772,12210.242187
-597.9,369,12214.05635
-583.0,370,12216.916693
-164.6,367,12219.726218
-159.3,367,12223.355599
-5051.3,774,12242.614669
-165.6,367,12245.528162
-584.4,367,12249.435334
-164.2,367,12253.130385
-165.8,367,12256.47877
-5070.7,768,12276.531193
-5068.1,768,12295.718713
-604.0,368,12299.137949
-580.3,367,12304.514901
-607.5,367,12307.517622
-160.0,367,12309.980376
-158.3,367,12312.939808
-153.5,367,12315.889944
-5082.1,768,12335.625797
-163.9,367,12338.358331
-159.7,367,12341.515345
-153.6,367,12345.028127
-573.5,367,12348.983139
-5091.8,769,12366.965554
-602.0,367,12369.893579
-606.8,367,12372.419969
-5059.8,768,12389.347367
-598.5,367,12394.849868
-168.1,367,12398.563084
-162.8,367,12401.984091
-575.6,367,12405.094126
-569.8,367,12407.735325
-583.9,367,12413.362213
-164.2,367,12415.768121
-589.9,367,12418.523698
-161.5,367,12420.807724
-591.1,367,12424.696989
-5061.4,772,12443.055745
-5070.2,772,12460.622043
-5090.7,768,12478.249882
-603.5,367,12482.85868
-579.6,367,12486.748489
-5090.3,768,12505.039066
-5042.5,772,12525.65019
-585.9,367,12528.832116
-5051.3,768,12547.002007
-166.9,367,12550.568476
-597.7,367,12553.947801
-164.7,367,12558.794652
-591.5,368,12561.969977
-610.4,367,12565.910445
-587.7,367,12569.580918
-173.5,367,12573.050311
-5051.0,769,12592.540743
-5036.8,769,12611.648089
-5061.1,768,12629.527928
-602.0,367,12634.736085
-171.7,367,12638.289998
-167.9,367,12641.993138
-5080.8,773,12660.503634
-5052.0,768,12681.474176
-614.3,367,12685.297046
-5089.9,769,12704.571874
-5078.1,769,12724.46423
-5051.7,768,12743.677504
-169.1,367,12747.030755
-170.1,367,12749.508188
-5088.9,768,12767.00253
-5056.6,768,12786.245247
-5079.2,769,12805.90253
-621.5,371,12809.564182
-169.9,367,12812.152686
-163.7,367,12815.500744
-166.7,367,12818.579205
-595.7,368,12821.68158
-575.7,368,12826.586541
-167.8,367,12829.64978
-5021.5,768,12848.308144
-167.9,367,12851.989794
-173.0,367,12855.750587
-587.7,367,12859.610185
-5073.3,768,12877.525613
-171.9,367,12880.061363
-603.9,367,12882.755465
-595.1,367,12887.345126
-5059.8,768,12905.62801
-170.5,367,12909.342111
-167.3,367,12911.88268
-617.5,367,12915.819355
-178.3,367,12919.648892
-169.3,367,12923.428344
-5055.3,768,12940.929347
-173.2,367,12944.585675
-170.4,367,12949.896471
-5095.9,772,12969.677501
-5102.2,773,12988.166782
-183.8,367,12992.807776
-178.3,367,12995.624338
-5062.6,768,13013.279117
-183.1,367,13016.831711
-624.6,367,13019.846506
-605.0,367,13024.99854
-5069.9,768,13043.351201
-605.2,367,13046.542324
-178.1,367,13049.052845
-185.1,367,13052.477705
-5079.5,772,13070.934174
-5101.0,773,13087.99597
-186.2,367,13091.286748
-190.8,367,13095.801329
-5084.3,769,13115.914849
-650.7,367,13126.822908
-620.2,367,13130.491954
-187.6,367,13133.818821
-186.0,367,13136.656517
-632.4,367,13140.565776
-5100.1,768,13160.73346
-5074.7,768,13180.904879
-5094.1,768,13199.722642
-189.2,367,13203.286939
-188.1,367,13206.914559
-189.1,367,13211.00494
-621.5,367,13214.843062
-619.5,368,13218.733037
-631.9,367,13222.255723
-650.7,367,13225.926684
-5084.8,772,13245.53366
-620.7,367,13249.382946
-638.3,367,13252.204847
-5107.9,773,13269.108896
-188.3,367,13274.291008
-604.6,368,13276.94215
-634.9,367,13279.512263
-614.3,367,13282.412467
-5096.0,773,13299.24582
-5060.3,769,13317.462626
-5071.6,772,13335.605357
-5077.5,768,13355.127352
-5056.5,772,13374.534029
-192.6,367,13377.065044
-186.8,367,13379.613862
-651.4,367,13383.705626
-5082.5,772,13402.500434
-183.2,367,13405.30449
-5033.1,768,13422.851707
-5081.1,768,13443.339263
-176.3,367,13445.698939
-5051.2,770,13462.313454
-178.9,367,13466.831207
-178.0,367,13470.322128
-5038.0,768,13488.100248
-5041.7,768,13506.901222
-5053.7,768,13523.860717
-180.3,367,13526.471429
-177.7,367,13529.25369
-176.8,368,13532.826782
-5096.0,768,13549.640267
-5057.5,772,13567.826628
-182.5,367,13571.470075
-5064.1,772,13591.270181
-5050.1,773,13607.801823
-630.6,367,13611.816438
-593.6,367,13615.016079
-5082.8,772,13634.111779
-592.8,367,13637.444283
-602.1,367,13640.179788
-164.0,367,13642.648946
-5070.4,772,13662.007722
-583.1,367,13665.864403
-170.0,367,13669.428725
-5115.9,768,13690.341393
-614.3,367,13694.134889
-598.8,367,13696.914557
-172.6,367,13699.324096
-168.6,367,13701.689707
-5059.4,768,13718.629898
-178.1,367,13722.117184
-5071.9,768,13739.927224
-5081.7,773,13758.413281
-174.7,367,13761.359015
-629.5,368,13764.505429
-623.5,367,13767.266699
-5082.8,770,13784.774145
-178.3,367,13789.838311
-628.7,368,13793.799746
-619.9,367,13797.778379
-5060.7,768,13816.228628
-619.6,367,13821.480549
-610.9,367,13825.379744
-598.9,368,13828.267472
-5029.9,768,13847.172962
-175.7,367,13850.655831
-188.6,367,13855.003009
-183.6,368,13857.413044
-630.8,369,13859.992405
-627.7,367,13862.587585
-5054.3,768,13883.625791
-616.4,367,13886.179535
-188.4,367,13889.394882
-5075.9,768,13908.246007
-619.3,367,13911.310578
-615.6,367,13915.251612
-180.3,367,13919.032827
-182.3,367,13922.820132
-5103.6,773,13940.580749
-634.5,369,13945.957347
-625.4,367,13950.003318
-5089.7,768,13967.930915
-623.4,367,13971.529309
-600.9,368,13975.466716
-180.0,367,13980.510478
-182.7,367,13983.916777
-632.8,367,13987.730759
-609.0,367,13991.152552
-181.7,367,13993.519178
-619.7,367,13998.288759
-606.8,367,14001.710187
-5101.9,772,14018.331504
-5094.5,773,14035.393956
-5094.2,769,14054.222317
-5076.7,773,14071.256537
-639.0,367,14075.134427
-5091.6,772,14096.480944
-598.3,367,14100.374568
-5098.0,772,14117.08696
-622.9,367,14122.352858
-632.1,367,14126.157673
-624.7,367,14128.879996
-629.6,367,14131.968462
-646.6,367,14135.255021
-180.9,367,14138.491417
-621.1,367,14143.878742
-189.0,367,14147.024084
-192.7,367,14149.827039
-638.2,367,14153.633733
-631.8,369,14157.47545
-189.6,368,14160.892949
-5100.5,772,14180.222278
-615.2,367,14184.070784
-626.8,367,14187.027807
-190.5,367,14189.362746
-189.7,367,14193.292456
-5109.0,772,14210.929024
-650.4,367,14214.806606
-5084.6,772,14235.19035
-5080.1,772,14253.624794
-5085.3,772,14271.260674
-190.7,367,14273.578899
-187.4,367,14278.384339
-5084.6,773,14296.226061
-606.0,367,14299.34985
-610.4,367,14303.18349
-5066.2,768,14322.563323
-179.9,367,14325.847995
-187.1,368,14329.379767
-180.3,367,14332.033269
-181.8,367,14334.434131
-601.8,367,14340.162555
-5114.2,768,14357.081473
-610.0,369,14359.611006
-184.2,367,14362.396642
-181.1,367,14367.06798
-612.8,367,14369.961223
-623.2,367,14372.777682
-5118.8,768,14391.361847
-179.9,368,14395.066919
-5114.0,768,14415.003585
-189.9,367,14418.47598
-5097.3,768,14435.118528
-5089.1,768,14455.827199
-612.8,367,14459.732267
-606.3,367,14462.574787
-189.0,367,14465.081365
-604.1,367,14468.904243
-608.2,367,14473.947397
-180.8,367,14477.687405
-608.0,367,14481.488049
-5096.5,768,14499.418151
-188.5,367,14503.673486
-618.3,367,14507.075486
-190.7,367,14509.803888
-189.3,367,14513.393693
-5065.1,768,14530.899092
-189.3,367,14536.258257
-194.5,367,14538.99284
-5115.4,772,14554.568941
-5080.0,768,14574.183651
-608.0,367,14577.962911
-603.7,367,14581.902808
-5096.4,772,14599.890589
-184.0,367,14604.651273
-176.9,367,14607.803399
-5084.7,768,14626.380256
-185.2,367,14629.789592
-605.6,367,14632.651825
-5094.7,768,14651.682865
-5122.9,768,14668.835749
-183.6,367,14671.829692
-599.9,367,14675.991564
-187.3,367,14679.755605
-616.7,367,14683.561056
-5107.1,770,14703.188681
-597.3,367,14706.960526
-5129.2,773,14726.818019
-5106.2,772,14745.205449
-190.6,367,14748.031952
-178.6,367,14752.593185
-5100.1,772,14771.273735
-181.8,367,14774.839809
-5092.2,769,14793.30179
-598.4,367,14798.825145
-636.0,367,14802.680772
-185.8,367,14805.905212
-5125.6,772,14823.635518
-601.4,367,14828.865373
-5142.2,775,14846.44543
-5111.8,773,14863.160769
-597.6,367,14868.446616
-182.1,367,14870.773333
-5085.6,768,14888.417489
-189.0,367,14891.103814
-5114.0,768,14910.739526
-183.6,367,14913.204409
-603.9,367,14916.623033
-615.9,367,14920.530206
-5081.8,768,14939.67124
-173.7,367,14942.066967
-609.5,367,14945.911018
-606.1,367,14949.516454
-189.7,367,14952.273038
-5085.9,772,14970.024398
-182.6,367,14973.042959
-605.5,367,14976.84083
-182.7,367,14979.926913
-598.6,367,14982.515172
-5088.1,769,15002.094796
-186.0,367,15005.735492
-5108.0,768,15022.818336
-583.8,367,15026.603559
-186.9,367,15032.020339
-180.1,367,15034.468801
-5102.0,768,15052.74701
-5092.6,768,15072.990343
-616.4,367,15076.88771
-591.3,367,15080.666138
-5112.2,773,15098.7115
-186.4,367,15102.453282
-182.9,367,15106.200858
-628.6,367,15108.761755
-604.1,367,15112.580958
-185.8,367,15116.154752
-608.6,369,15120.013444
-598.5,367,15125.650686
-596.3,367,15129.727215
-610.3,367,15133.370221
-601.7,368,15137.066316
-175.1,367,15140.788393
-606.1,367,15144.434583
-5116.0,772,15164.820146
-172.6,367,15168.58302
-5116.0,770,15185.394835
-596.4,367,15189.769883
-599.0,367,15192.721954
-595.3,367,15195.227535
-5085.3,768,15213.819886
-615.0,367,15217.822371
-176.0,367,15222.847458
-168.7,367,15225.327316
-604.4,367,15228.10479
-172.3,367,15230.442632
-5098.4,768,15250.506252
-177.3,367,15252.910127
-597.8,367,15255.685168
-5138.1,773,15271.628026
-577.2,368,15274.202593
-593.5,367,15279.155627
-587.9,369,15281.797743
-180.7,367,15284.182327
-178.2,367,15286.923783
-601.7,368,15289.495154
-610.4,367,15293.932693
-179.4,367,15297.43453
-608.0,367,15301.500168
-172.6,367,15304.603915
-5126.0,772,15321.507106
-595.6,367,15326.130297
-592.7,367,15329.652611
-5121.4,769,15347.193017
-603.1,367,15351.110291
-158.3,367,15356.261456
-5152.5,769,15374.40557
-600.6,368,15377.373636
-5102.5,768,15397.330782
-582.7,367,15400.598094
-622.2,367,15403.658047
-177.6,367,15407.38803
-609.4,367,15411.401197
-613.4,368,15414.161634
-170.0,367,15418.644244
-578.9,367,15422.447975
-5139.5,772,15440.025494
-5115.3,768,15459.324955
-164.6,367,15461.707594
-602.1,367,15464.206489
-5132.6,774,15481.74145
-156.2,367,15484.104596
-168.5,367,15489.368892
-5102.4,768,15508.286855
-601.3,367,15510.849578
-5092.4,769,15530.580853
-5092.0,768,15548.452671
-596.8,369,15552.448545
-579.9,367,15555.848514
-171.2,367,15559.525704
-5104.6,768,15578.401083
-589.2,367,15582.295127
-177.9,367,15584.865019
-5133.7,773,15604.802624
-5125.9,768,15623.523411
-169.9,367,15627.139518
-598.2,367,15630.655662
-5123.2,769,15650.804723
-602.6,367,15654.71853
-611.5,367,15658.641661
-5079.2,768,15675.159093
-5078.2,768,15694.19745
-175.0,367,15696.585566
-175.9,367,15699.376578
-609.4,367,15702.090948
-5105.7,768,15720.881701
-596.6,367,15724.297014
-5090.9,768,15743.137235
-171.4,367,15746.743628
-5130.1,768,15776.535083
-609.0,367,15780.907969
-5111.1,772,15805.396117
-180.7,367,15811.955459
-176.6,367,15816.941694
-176.3,367,15821.506846
-170.7,367,15825.149735
-633.8,367,15828.880395
-624.4,367,15832.717883
-591.0,367,15839.625607
-173.3,367,15844.65746
-5126.5,772,15876.690299
-168.6,367,15880.048872
-178.1,367,15885.372665
-595.0,367,15888.635936
-600.0,367,15892.265399
-5103.4,772,15920.959289
-172.7,367,15924.63843
-610.0,367,15930.516622
-606.5,367,15934.858174
-609.6,367,15938.516751
-606.3,367,15942.297395
-178.9,367,15945.164871
-173.7,367,15950.816287
-165.3,367,15953.847136
-601.1,367,15957.498513
-168.3,367,15960.621624
-621.7,368,15964.410787
-5108.2,769,15997.444218
-593.0,367,16000.325398
-161.8,367,16003.819402
-166.0,367,16006.637248
-164.4,367,16009.680768
-5133.8,769,16039.537177
-5142.9,772,16066.591241
-166.1,367,16069.750568
-169.4,367,16073.506369
-5133.4,768,16104.189054
-5109.9,772,16127.476049
-174.5,367,16131.161763
-590.8,367,16137.65101
-164.1,367,16140.414648
-155.0,367,16143.996033
-161.1,367,16147.506712
-608.8,367,16151.851413
-630.3,367,16155.739498
-161.9,367,16163.770258
-5137.8,772,16183.89591
-5107.7,768,16205.003624
-175.8,367,16210.717648
-5107.4,768,16232.755316
-5112.5,769,16257.433624
-5100.9,772,16291.95296
-605.4,367,16297.461693
-5090.3,773,16326.946386
-169.0,367,16330.152219
-5102.4,768,16357.694287
-164.1,367,16361.238976
-5097.7,772,16396.062713
-177.6,367,16401.919027
-589.5,367,16405.176424
-173.0,367,16409.29016
-5109.2,772,16437.403147
-169.4,367,16440.757085
-172.5,367,16445.753872
-578.9,367,16450.466852
-5129.4,773,16483.05674
-5088.4,768,16516.788877
-175.0,367,16521.335934
-609.2,367,16525.096449
-170.3,367,16529.210753
-5086.6,768,16561.211679
-5076.6,773,16592.327308
-175.1,367,16596.088785
-5108.3,768,16627.842658
-629.0,367,16635.542377
-619.5,368,16642.222087
-5105.8,773,16674.640323
-5082.3,772,16707.309929
-174.5,367,16711.010498
-176.1,367,16715.204677
-580.3,367,16719.982477
-5109.1,772,16751.058268
-5095.3,768,16782.463647
-169.3,367,16786.382627
-613.6,367,16790.450014
-619.2,367,16795.162387
-599.6,367,16801.298057
-169.9,367,16805.450178
-159.4,367,16809.016792
-169.8,367,16812.382348
-598.3,368,16815.962131
-5101.1,769,16845.69619
-607.6,368,16850.413248
-167.4,367,16855.041734
-165.7,367,16858.099011
-583.4,369,16862.320112
-165.6,367,16869.210289
-590.5,367,16873.227131
-165.8,367,16876.655172
-159.1,367,16879.988272
-5073.8,768,16911.035247
-574.6,368,16916.87867
-569.6,368,16920.979454
-5100.3,773,16949.645912
-591.2,371,16953.535266
-590.5,369,16958.588356
-167.0,367,16961.86444
-606.1,367,16964.709756
-579.1,367,16968.606488
-5093.8,768,16989.896657
-5098.8,770,17012.453543
-168.5,367,17016.025342
-170.3,367,17019.190808
-5044.5,768,17040.348211
-5112.6,768,17062.400998
-5098.9,773,17083.040218
-172.5,367,17086.969487
-599.0,368,17092.557919
-176.4,367,17096.267064
-5098.1,768,17118.470607
-5053.5,768,17140.03308
-604.4,368,17143.815736
-5072.0,772,17165.195225
-5098.4,770,17188.307871
-170.9,367,17190.823003
-5077.8,769,17210.409443
-579.6,367,17214.264895
-162.3,367,17217.209105
-591.3,367,17221.904799
-157.1,367,17225.500202
-172.1,367,17229.356305
-163.3,367,17232.731903
-169.5,367,17236.632722
-586.7,367,17242.24143
-5065.7,769,17261.887457
-160.8,367,17265.654087
-587.9,367,17268.964293
-169.1,367,17272.732109
-5067.7,768,17294.357357
-5088.3,772,17314.735676
-597.6,367,17317.82488
-167.1,367,17323.07734
-5055.6,768,17344.665916
-161.5,367,17348.437341
-578.3,369,17352.582585
-160.4,367,17356.265389
-5077.3,772,17378.411402
-165.9,367,17382.098553
-163.6,367,17385.711148
-171.3,367,17388.847918
-5072.1,773,17410.81918
-593.8,367,17414.172901
-5065.7,768,17434.120687
-172.6,367,17437.317961
-608.4,367,17442.899582
-5049.1,768,17462.797985
-5096.2,768,17484.352779
-5037.4,769,17506.237721
-5060.5,770,17525.046241
-595.5,367,17528.850063
-604.0,367,17534.224169
-622.1,367,17537.471409
-166.6,367,17541.178206
-159.0,367,17545.126982
-167.9,367,17548.845149
-637.7,367,17552.800754
-5052.4,769,17574.062828
-167.1,367,17576.829902
-174.7,367,17579.570279
-174.8,367,17583.385219
-5087.6,772,17607.251761
-178.9,367,17610.94981
-178.2,367,17614.698153
-611.9,367,17617.935216
-5056.6,769,17639.428058
-179.7,367,17641.877238
-633.0,368,17644.573806
-607.4,367,17647.243779
-613.6,367,17649.844365
-5105.8,772,17671.473583
-589.1,367,17675.449421
-168.4,367,17679.139729
-594.7,367,17683.024249
-603.1,367,17686.864199
-5071.3,769,17709.18344
-5047.5,768,17729.55321
-624.8,367,17732.290512
-5060.8,768,17754.85184
-176.8,367,17758.318646
-5081.6,772,17779.596193
-5075.3,769,17800.871898
-627.8,369,17804.945862
-604.4,367,17808.430661
-5085.9,772,17828.82309
-5104.2,768,17849.789167
-5072.0,768,17869.470559
-164.2,367,17873.365394
-5048.2,772,17895.639292
-597.9,367,17898.171975
-593.8,367,17900.712908
-170.2,367,17903.760332
-5058.3,768,17925.680861
-181.6,367,17928.292782
-171.6,367,17931.880582
-171.3,367,17935.466673
-5073.6,772,17957.60591
-603.8,367,17960.670635
-599.3,368,17963.719277
-172.4,367,17966.249336
-5089.4,769,17985.645022
-166.6,368,17990.993344
-5056.6,769,18013.272596
-172.5,367,18016.200031
-170.5,367,18019.683846
-179.0,367,18025.065935
-171.7,367,18028.722746
-182.5,367,18032.673249
-5058.2,768,18052.580927
-633.8,368,18055.367424
-5061.0,772,18077.273648
-167.0,367,18081.116705
-603.4,367,18085.271316
-5071.5,772,18105.927653
-629.1,370,18109.669143
-5085.5,768,18129.498769
-5112.0,772,18151.261905
-604.6,368,18156.757506
-5085.7,772,18176.787051
-171.7,367,18179.159959
-626.0,369,18182.70924
-635.6,368,18187.655975
-172.7,369,18190.235372
-634.4,367,18194.297499
-166.5,367,18197.051189
-5083.2,773,18216.526895
-5101.6,772,18239.058223
-175.0,367,18242.104545
-171.9,367,18245.142022
-175.0,367,18249.045613
-5065.3,768,18271.337488
-5085.3,768,18291.634032
-623.8,367,18295.82697
-5101.8,772,18318.545609
-167.2,367,18322.240975
-616.2,367,18325.212666
-178.4,367,18328.567736
-601.1,368,18332.011914
-171.9,367,18336.613281
-5069.4,772,18357.07469
-624.2,367,18360.688599
-184.1,367,18363.661716
-5078.9,768,18385.246135
-185.3,367,18388.956855
-5093.8,768,18409.824579
-5064.1,768,18431.456893
-642.1,367,18435.465074
-184.5,367,18439.204362
-626.7,367,18443.171709
-5096.4,774,18464.237596
-174.3,367,18467.966549
-181.9,367,18471.758728
-5083.3,768,18491.437762
-183.1,367,18494.265684
-176.5,367,18498.740101
-175.0,367,18501.089424
-172.6,367,18504.865767
-606.7,368,18508.930421
-5066.9,769,18529.151493
-5073.7,769,18548.53474
-613.6,367,18552.514328
-182.0,367,18555.672866
-616.3,367,18559.66902
-5088.6,772,18580.10219
-633.4,367,18582.772053
-5089.8,772,18604.411377
