#{"t_start": 1776475971.66241, "env_id": "None"}
r,l,t
-593.1,367,9637.120631
-176.1,367,9641.046665
-591.1,367,9643.79988
-5191.2,772,9664.672358
-177.3,367,9668.14345
-5189.4,772,9688.63679
-177.5,367,9692.384399
-590.5,367,9698.078728
-174.1,367,9701.223521
-5183.4,772,9721.130344
-5186.2,772,9743.88868
-172.5,367,9747.34041
-175.3,367,9750.962022
-5184.6,772,9772.42899
-176.1,367,9776.251287
-173.7,367,9779.46865
-5184.0,772,9800.088995
-174.3,367,9802.544771
-5182.6,772,9824.92913
-171.5,367,9828.69454
-585.5,367,9832.770232
-5180.2,772,9854.034961
-5181.6,772,9875.3844
-5192.6,772,9895.363141
-175.9,367,9898.174847
-587.9,367,9900.767526
-5187.0,772,9921.705851
-5189.6,772,9942.261896
-589.9,367,9945.029076
-173.9,367,9948.115943
-587.7,367,9950.68846
-592.1,367,9953.745828
-5179.0,772,9973.401909
-591.1,367,9977.548107
-592.1,367,9983.108877
-179.3,367,9986.937946
-5190.2,772,10006.182498
-172.1,367,10008.616182
-179.3,367,10012.021293
-178.9,367,10014.580626
-177.9,367,10018.312047
-5186.8,772,10039.370164
-5191.4,772,10059.961696
-592.3,367,10062.81488
-5195.6,772,10083.046977
-179.1,367,10086.66292
-588.3,367,10092.250749
-5193.6,772,10114.353165
-594.1,367,10118.140447
-179.3,367,10121.444887
-179.7,367,10126.807308
-181.5,367,10130.704401
-593.5,367,10134.66415
-180.9,367,10138.299139
-5196.0,772,10158.456808
-596.7,367,10161.769118
-599.1,367,10164.344599
-5204.4,772,10183.766449
-183.7,367,10186.197975
-179.3,367,10189.370846
-5202.4,772,10208.201654
-5200.0,772,10228.413521
-596.9,367,10231.735803
-5202.4,772,10250.207139
-5192.8,772,10271.090611
-599.1,367,10273.929355
-596.5,367,10279.553955
-183.9,367,10283.401914
-180.7,367,10286.609679
-179.1,367,10290.209261
-182.7,367,10292.905463
-5195.2,772,10314.365519
-593.9,367,10318.268942
-5196.0,772,10335.727439
-175.9,367,10339.313873
-591.5,367,10344.088462
-5198.6,772,10364.397368
-590.5,367,10367.519536
-180.9,367,10370.969593
-5191.2,772,10392.173791
-170.5,367,10394.620862
-593.3,367,10397.211858
-584.5,367,10400.267878
-588.1,367,10403.868712
-5189.0,772,10423.851774
-171.7,367,10426.337301
-5179.6,772,10445.847686
-176.3,367,10449.206982
-584.1,367,10451.820257
-5177.6,772,10472.359742
-5179.2,772,10492.94459
-5169.6,772,10515.210101
-5171.0,772,10534.435592
-581.5,367,10537.498278
-583.7,367,10540.751265
-5176.6,772,10561.431035
-5167.6,772,10582.429525
-164.5,367,10587.812419
-576.7,367,10591.803656
-5174.8,772,10613.227395
-160.7,367,10617.002505
-577.7,367,10620.832552
-163.9,367,10624.03746
-5162.4,772,10643.897125
-5161.0,772,10665.358333
-5159.4,772,10686.033209
-572.9,367,10690.278306
-162.3,367,10693.743733
-5157.2,772,10715.175147
-160.7,367,10719.429285
-573.3,367,10723.187188
-571.7,367,10727.37572
-5156.6,772,10749.737115
-158.1,367,10755.27468
-572.3,367,10759.184367
-160.7,367,10762.24527
-162.9,367,10764.92536
-569.7,367,10768.720939
-157.7,367,10772.476538
-5148.8,772,10796.121984
-573.9,367,10800.100807
-571.7,367,10803.269887
-571.7,367,10806.636815
-5152.6,772,10828.175658
-574.1,367,10832.319532
-154.7,367,10835.377187
-161.1,367,10839.22749
-569.7,367,10843.213598
-5152.2,772,10863.810204
-156.7,367,10866.783293
-575.9,367,10869.446591
-574.5,367,10872.036633
-569.7,367,10875.423908
-5157.6,772,10897.195493
-5148.8,772,10916.76406
-159.3,367,10919.818227
-569.7,367,10923.182925
-5144.2,772,10943.640995
-159.5,367,10947.259395
-569.7,367,10951.412841
-576.5,367,10957.192569
-5161.2,772,10977.408456
-583.7,367,10981.458582
-5161.2,772,11002.593968
-160.9,367,11006.372715
-5158.6,772,11027.207346
-5168.6,772,11047.042333
-161.9,367,11052.07023
-5158.8,772,11071.651482
-164.7,367,11075.14119
-573.9,367,11078.935385
