#{"t_start": 1776390695.6294084, "env_id": "None"}
r,l,t
-680.7,366,8672.583835
-666.9,366,8675.284011
-214.6,365,8677.903625
-210.0,363,8681.727862
-216.5,363,8686.072185
-5256.5,770,8705.584898
-5285.7,773,8725.660189
-209.8,363,8730.474085
-5279.0,772,8748.793325
-212.8,363,8751.233654
-5285.0,770,8771.939391
-5276.4,773,8791.186712
-5274.2,774,8809.920726
-5267.8,776,8828.868182
-5264.9,768,8845.370834
-210.5,366,8847.966651
-211.5,367,8851.359481
-698.0,364,8854.796229
-684.3,365,8859.214386
-5287.1,775,8879.305353
-5276.7,774,8898.629832
-5266.7,768,8918.520647
-661.9,367,8921.976842
-5276.4,768,8941.429692
-668.8,365,8946.792809
-678.3,367,8949.703696
-660.1,367,8952.849138
-215.0,366,8955.165616
-5295.5,778,8975.739168
-5279.3,777,8994.959217
-211.1,363,8997.574384
-208.5,367,8999.874718
-5302.6,769,9021.210248
-211.8,363,9024.101716
-699.0,366,9026.770045
-670.8,368,9030.30529
-663.4,364,9033.303021
-664.9,368,9037.953093
-5242.6,768,9055.738763
-658.1,364,9059.574711
-212.7,365,9063.034187
-5249.0,769,9082.967213
-664.5,365,9086.076745
-208.1,363,9089.425041
-660.2,367,9093.272724
-661.8,366,9096.95573
-211.1,367,9100.931031
-669.8,364,9103.870305
-691.2,364,9107.926283
-211.0,363,9110.435381
-657.4,367,9113.387218
-5277.4,768,9134.650612
-213.4,366,9137.634259
-705.0,367,9140.223787
-5256.2,769,9159.299116
-5249.3,769,9178.084854
-5249.9,775,9197.069067
-5304.5,780,9213.885262
-5267.5,773,9234.210555
-5274.2,776,9254.077335
-213.1,363,9257.22909
-5281.1,776,9277.491953
-659.8,367,9280.371862
-5286.5,770,9297.387858
-210.7,363,9302.413567
-5262.3,770,9322.866849
-5287.5,775,9343.246081
-5285.0,781,9365.768041
-211.4,366,9368.787953
-688.8,367,9371.288971
-694.7,365,9374.960872
-5300.5,780,9395.513803
-5304.9,779,9415.29558
-717.3,368,9418.104928
-209.6,366,9420.461513
-712.4,368,9423.771474
-5276.6,774,9441.613948
-5278.4,778,9461.052633
-5341.8,789,9482.743674
-5291.3,781,9502.304847
-208.9,363,9505.198164
-672.5,367,9509.45673
-657.4,364,9515.03463
-210.8,363,9518.078929
-5271.6,776,9537.216887
-5253.0,768,9556.429309
-5244.2,771,9577.625882
-5240.1,768,9595.512107
-5273.0,768,9613.778804
-5299.7,781,9631.796628
-679.6,370,9635.285931
-659.6,367,9638.680201
-686.8,364,9643.958384
-5293.8,782,9664.070217
-204.8,363,9667.652375
-5280.9,779,9685.857236
-209.0,363,9689.137931
-5259.9,773,9706.632882
-200.9,366,9709.904076
-209.9,366,9712.395712
-201.9,363,9716.763745
-5262.5,770,9734.966821
-679.8,369,9737.824346
-204.3,363,9741.599796
-5301.4,777,9762.0337
-202.8,366,9765.478945
-691.0,365,9768.871089
-203.7,364,9771.265687
-5243.9,768,9791.664031
-5317.0,790,9810.742138
-206.1,367,9813.440404
-5295.2,778,9835.768224
-5278.4,772,9856.33833
-5270.0,778,9875.279287
-5293.4,781,9895.767048
-686.0,365,9899.007389
-208.2,363,9901.371975
-674.7,370,9904.019499
-5296.1,783,9923.914602
-210.3,367,9926.967989
-655.9,367,9929.48386
-688.4,366,9932.396777
-686.6,369,9936.440253
-212.3,363,9939.478397
-674.7,367,9943.248626
-203.3,365,9947.177699
-665.9,372,9950.215454
-661.3,366,9954.348185
-5281.3,775,9975.936978
-5205.0,768,9995.395993
-196.9,366,9999.088176
-5229.9,768,10017.973955
-669.5,369,10022.337988
-680.9,368,10025.139986
-196.1,363,10028.383394
-677.7,370,10031.911782
-5243.9,775,10050.609215
-199.0,363,10054.325665
-5241.3,769,10073.736103
-198.6,363,10076.336835
-5240.7,770,10095.270188
-697.7,367,10098.864233
-199.8,371,10102.442274
-5249.8,769,10121.015355
-195.8,363,10124.542648
-5224.2,768,10143.069029
-5219.4,768,10161.769719
-708.5,370,10166.561294
-5237.1,769,10184.049848
-5245.6,776,10202.20756
-658.2,370,10204.959697
-677.9,367,10209.4786
-5250.2,769,10228.529596
-5275.4,770,10247.123558
-667.8,364,10250.630687
-5243.8,769,10270.039077
-199.6,363,10272.641965
-712.0,368,10276.499038
-203.0,367,10279.114755
-193.5,363,10282.089891
-5214.9,769,10300.601259
-5206.8,775,10319.169576
-652.5,364,10322.320345
-670.6,367,10324.910697
-5243.2,779,10342.672108
-658.2,366,10345.238813
-194.4,367,10348.993153
-5206.8,770,10365.980325
-668.3,371,10369.258449
-689.5,369,10372.412949
-200.0,366,10375.636728
-5237.0,770,10395.856769
-198.7,363,10398.942725
-5217.0,768,10415.691779
-195.8,364,10419.477616
-198.3,363,10421.94514
-676.5,365,10424.819185
-666.1,365,10427.996814
-199.3,366,10430.519788
-5254.8,776,10450.049015
-644.2,365,10452.705295
-662.4,366,10456.551614
-201.5,363,10459.535704
-201.4,366,10462.626418
-195.9,368,10467.574588
-198.9,363,10470.645099
-5233.2,768,10489.196488
-5227.7,770,10507.314361
-690.3,367,10511.399344
-666.9,366,10515.431775
-196.1,364,10517.766328
-5267.8,769,10535.563691
-200.6,366,10539.818815
-5270.4,773,10558.157467
-5272.9,776,10578.253644
-5279.9,782,10598.704493
-644.6,366,10602.443343
-198.9,365,10605.240396
-196.7,366,10607.743405
-665.4,371,10611.304629
-817.5,376,10615.532063
-204.1,367,10618.062615
-5208.7,768,10636.42676
-691.1,368,10639.819925
-206.3,368,10642.466066
-5260.3,778,10661.706386
-5235.1,768,10681.818114
-5219.4,768,10703.88451
-687.2,368,10707.054077
-203.0,363,10709.778323
-5266.3,770,10728.935507
-203.3,366,10731.875102
-204.7,363,10734.192751
-5250.4,768,10752.495268
-202.2,363,10756.076074
-203.0,363,10759.47536
-204.9,364,10764.138698
-706.7,372,10767.974944
-203.7,363,10771.679965
-207.0,364,10774.113178
-203.6,363,10776.459752
-5276.5,774,10795.912699
-204.7,363,10798.338373
-205.5,365,10802.063251
-660.4,367,10805.688888
-5262.4,769,10825.40238
-683.7,365,10827.927407
-5251.6,770,10846.318048
-5259.3,769,10866.337532
-712.4,364,10868.874207
-664.5,368,10872.248293
-207.6,369,10876.052836
-5252.4,770,10895.80392
-5265.1,768,10917.12328
-682.4,364,10920.506688
-204.5,363,10923.306393
-201.8,364,10926.781988
-662.6,369,10930.675333
-672.8,364,10933.775911
-667.6,366,10936.331371
-205.4,365,10939.048681
-669.8,367,10941.927058
-206.0,366,10944.361636
-707.7,369,10947.726244
-5210.1,768,10966.416031
-675.2,364,10969.206684
-659.6,368,10971.781378
-200.7,363,10974.959329
-675.3,367,10977.814943
-197.9,363,10980.409525
-682.4,365,10983.890066
-694.8,370,10988.018718
-203.2,363,10991.656563
-202.4,366,10996.267591
-5272.5,770,11015.838197
-201.9,363,11019.290975
-197.3,363,11022.436084
-5234.6,769,11043.423201
-5263.5,768,11063.377697
-200.3,366,11066.848545
-710.9,372,11070.239482
-5245.2,768,11090.561938
-5269.6,770,11108.621603
-207.0,364,11111.890205
-5289.2,781,11131.747178
-200.9,367,11134.641292
-205.0,369,11138.30626
-201.5,368,11141.777086
-5256.7,772,11161.383936
-677.0,366,11164.828185
-5275.8,783,11184.852667
-5252.3,774,11205.339202
-5250.3,769,11224.260552
-5238.8,775,11242.171811
-671.8,368,11245.337995
-707.3,369,11248.979374
-645.0,368,11252.425461
-708.5,368,11255.123034
-5268.4,773,11271.484871
-200.4,364,11274.502906
-200.9,363,11276.875897
-655.3,368,11279.844075
-692.0,366,11283.595684
-656.1,364,11286.502916
-5281.0,772,11305.857317
-660.4,370,11309.955751
-657.1,366,11312.723703
-683.1,370,11316.100033
-671.0,367,11319.631841
-205.1,368,11324.279064
-5248.1,768,11341.619381
-690.2,366,11344.690223
-654.5,368,11348.10399
-5249.5,770,11370.00195
-652.0,366,11373.258474
-676.2,367,11376.951675
-5295.3,774,11396.638453
-204.1,363,11400.954302
-665.9,367,11403.884781
-679.9,367,11407.374056
-5268.8,772,11427.087176
-691.7,366,11432.486838
-5272.0,768,11450.984208
-5256.2,769,11470.814326
-200.8,364,11473.816392
-5225.2,769,11493.968677
-5255.1,778,11514.349301
-199.1,363,11517.765011
-660.4,364,11522.701847
-5279.9,777,11541.217767
-695.0,369,11543.916788
-5262.7,778,11563.177761
-682.8,367,11566.811224
-649.9,364,11570.264882
-200.5,364,11574.063268
-676.9,366,11576.885645
-5252.9,769,11594.897348
-698.4,366,11597.619771
-203.2,369,11600.606934
-204.0,363,11604.003805
-5231.7,768,11623.160445
-205.3,367,11626.163245
-683.2,368,11628.927937
-203.1,365,11632.227789
-202.7,363,11635.594281
-199.7,364,11638.778277
-201.0,368,11641.903022
-198.4,363,11644.886396
-192.8,364,11648.290996
-191.7,365,11650.809725
-5253.1,769,11670.753381
-667.7,364,11673.289896
-5213.8,768,11691.80761
-196.9,363,11695.138104
-190.7,363,11698.862056
-5240.4,776,11717.521519
-5224.1,769,11736.701621
-191.6,363,11739.042237
-5242.7,768,11760.293475
-5243.0,773,11779.858043
-5262.9,769,11798.085575
-192.3,365,11802.358312
-192.2,366,11806.103634
-643.3,367,11809.052883
-704.8,371,11812.293787
-5261.9,772,11833.739915
-5259.9,780,11852.790985
-192.7,367,11855.266065
-664.7,368,11857.800266
-185.9,363,11860.757754
-5221.0,770,11880.097493
-190.9,366,11882.956921
-200.0,364,11885.727006
-192.9,367,11888.723886
-193.3,367,11891.663928
-5216.1,768,11911.537975
-191.0,363,11914.133286
-673.0,367,11917.671512
-195.1,365,11920.824851
-5234.0,770,11938.120815
-645.8,364,11940.763218
-192.6,363,11943.142534
-197.1,367,11945.46591
-664.6,364,11949.768177
-190.7,365,11952.90712
-196.0,363,11955.655141
-643.2,364,11958.641946
-192.1,363,11960.995268
-5203.4,769,11979.316834
-642.4,368,11981.867626
-678.9,366,11985.623305
-191.1,366,11989.461094
-676.7,367,11992.932726
-665.2,366,11996.665053
-5210.0,768,12015.389564
-198.4,364,12018.280806
-668.1,365,12021.629942
-5218.0,770,12042.306034
-194.7,363,12044.961468
-195.8,364,12047.242001
-637.6,369,12050.276784
-199.9,366,12052.685294
-197.0,363,12056.508038
-680.7,370,12059.454488
-658.3,368,12062.254444
-639.3,367,12065.399435
-5246.7,772,12082.787647
-5212.9,768,12102.669541
-650.6,366,12105.467892
-5234.2,768,12123.736726
-5231.4,776,12143.699305
-5235.6,770,12162.979244
-196.1,363,12166.022843
-185.0,366,12169.816164
-703.1,369,12172.409067
-194.6,364,12175.124268
-5216.5,769,12193.561211
-664.7,364,12196.845018
-5204.2,775,12217.239292
-5211.4,768,12234.116014
-5203.1,768,12252.632667
-196.2,368,12255.075313
-639.7,369,12257.842105
-642.6,368,12261.779185
-199.0,367,12265.306778
-633.3,368,12269.474717
-200.3,363,12273.250488
-701.9,364,12277.312956
-5198.1,768,12297.092034
-189.4,363,12300.125672
-202.4,363,12303.372552
-652.8,366,12305.98742
-647.8,367,12308.495679
-198.4,365,12310.818514
-637.7,364,12313.441321
-5221.1,769,12333.061674
-657.0,368,12336.099195
-190.3,370,12338.913858
-200.1,363,12341.957264
-199.5,363,12345.067235
-644.2,368,12350.277173
-5214.3,768,12369.766398
-5209.1,769,12389.149516
-657.8,364,12393.16312
-193.5,363,12398.431713
-5214.0,768,12418.064198
-195.1,363,12420.778707
-654.7,366,12424.289696
-5215.0,770,12443.838086
-197.0,366,12446.866933
-198.0,364,12450.768238
-196.2,366,12453.689073
-197.4,363,12457.580386
-196.0,365,12461.85661
-667.5,364,12464.967195
-678.2,370,12468.463756
-5230.5,769,12487.896755
-192.5,363,12493.159407
-5267.4,769,12511.194712
-5239.7,770,12529.835151
-680.2,365,12533.173746
-5196.9,770,12554.421582
-195.4,363,12556.897053
-5259.1,774,12576.663791
-5246.9,768,12597.078637
-651.3,370,12599.877876
-197.7,363,12602.236632
-672.5,365,12606.0748
-200.9,364,12609.269007
-5249.0,773,12629.170897
-193.9,363,12632.037418
-5225.0,769,12651.36964
-194.4,363,12655.297549
-5236.1,769,12674.122532
-5216.9,768,12693.002254
-194.7,364,12697.72764
-5205.2,768,12715.779376
-5238.4,773,12734.417737
-5236.3,772,12755.286566
-191.0,363,12757.84055
-192.7,367,12761.447566
-641.6,367,12765.135691
-5259.9,769,12783.994436
-195.9,367,12786.387927
-649.2,371,12788.959304
-681.5,367,12791.703198
-5221.9,768,12809.7682
-660.8,365,12813.025256
-195.3,367,12815.488446
-194.4,365,12818.093031
-194.0,365,12820.532856
-5278.0,775,12841.292178
-5249.0,771,12861.641998
-5243.6,768,12880.376716
-201.6,363,12885.725024
-194.3,366,12889.196023
-192.4,363,12891.823895
-196.5,367,12894.986855
-671.3,370,12898.691748
-691.8,366,12901.187002
-196.0,363,12904.405817
-673.8,365,12907.814598
-688.1,364,12910.825877
-672.6,369,12914.292215
-197.4,363,12917.485273
-5250.7,768,12937.098334
-199.7,364,12939.414407
-5283.5,774,12955.732493
-5273.6,773,12974.984669
-5264.7,769,12993.442538
-196.6,364,12996.035245
-5281.9,775,13016.119889
-5247.4,768,13033.81126
-198.9,363,13037.125068
-201.8,363,13040.148446
-5279.1,782,13060.284078
-686.7,368,13063.588127
-203.9,363,13066.439445
-669.2,367,13070.042324
-5277.8,774,13090.195858
-5284.1,771,13110.942212
-664.7,366,13115.051305
-5260.8,768,13133.808205
-696.6,368,13137.253817
-668.9,365,13140.781914
-5281.5,774,13159.790802
-202.8,363,13163.087654
-660.3,365,13168.601875
-200.1,363,13171.970393
-674.3,370,13175.367867
-202.5,363,13178.44626
-5270.2,770,13196.786355
-635.9,364,13201.016496
-200.7,366,13203.417906
-685.2,366,13207.273485
-197.9,363,13210.668278
-204.1,363,13212.991934
-5271.6,776,13232.067055
-663.3,366,13234.726231
-5261.2,775,13253.207321
-5276.9,777,13274.204719
-5258.0,768,13293.552669
-5249.5,774,13313.497412
-5271.2,779,13334.447225
-5253.6,770,13352.961884
-192.4,363,13356.606344
-5240.8,769,13374.41439
-189.5,363,13377.908127
-5282.5,783,13394.914832
-5214.0,768,13414.941139
-5253.9,777,13434.165973
-676.8,365,13438.122672
-5251.9,771,13458.52645
-197.6,366,13461.347301
-197.0,364,13463.738703
-194.7,363,13466.481535
-5229.1,777,13483.934125
-663.7,365,13486.834648
-699.9,368,13489.512099
-660.3,368,13493.298756
-199.0,369,13496.957542
-671.8,369,13500.149849
-5239.0,775,13518.471594
-665.3,369,13521.487426
-5237.5,777,13541.057448
-5236.9,769,13562.260427
-5274.9,782,13580.204613
-655.0,364,13584.247275
-655.4,366,13587.923498
-689.2,366,13592.918113
-193.6,367,13595.886992
-5224.4,770,13614.706176
-5256.9,776,13635.765995
-681.5,369,13639.702647
-193.6,363,13642.593499
-655.4,365,13645.28649
-5249.2,773,13664.836248
-662.1,366,13667.396032
-5253.2,768,13686.634083
-676.5,367,13690.445685
-5233.6,768,13710.537354
-192.3,363,13713.249654
-201.6,363,13716.469973
-660.6,371,13719.198147
-666.7,370,13723.211338
-5227.1,768,13742.044546
-5229.6,771,13761.760557
-189.3,368,13765.572436
-654.3,368,13768.26876
-674.2,368,13772.340905
-192.0,363,13775.254009
-198.1,363,13777.56208
-5216.6,775,13795.771446
-5243.8,769,13815.030707
-204.2,363,13817.736246
-199.1,366,13820.082048
-201.5,363,13823.027463
-5226.7,768,13842.241109
-5232.7,771,13859.923094
-669.6,366,13863.025796
-191.1,363,13866.348811
-190.6,363,13869.978378
-5259.1,784,13887.686425
-201.6,363,13890.552554
-192.3,365,13892.884714
-715.8,364,13895.418
-5297.1,781,13915.501794
-679.0,367,13918.742417
-676.2,367,13921.906819
-659.7,367,13926.007584
-191.8,364,13930.702776
-694.6,369,13933.472255
-194.0,363,13935.932245
-194.7,366,13938.332817
-5211.4,768,13957.495833
-665.7,366,13962.13629
-196.2,363,13964.9621
-712.3,366,13967.925077
-5243.6,780,13987.562632
-5255.9,774,14007.269379
-5226.5,770,14028.713243
-192.2,368,14031.885552
-644.1,369,14035.667459
-192.7,363,14039.428596
-688.2,370,14042.342892
-657.5,367,14045.523515
-5267.8,780,14064.78583
-5256.4,771,14085.027107
-195.9,363,14088.370439
-661.3,364,14091.586371
-188.7,363,14095.201806
-693.7,369,14098.388251
-201.0,365,14100.91999
-194.4,365,14103.248548
-5267.3,772,14121.399252
-665.2,365,14124.861781
-5265.5,775,14146.145209
-5238.6,772,14163.467286
-5280.0,773,14184.376423
-5227.5,768,14203.25498
-655.0,367,14207.365272
-672.1,368,14210.098665
-714.0,367,14212.819124
-5267.7,778,14232.536278
-656.7,365,14236.08362
-678.5,368,14240.013956
-678.6,365,14242.920331
-198.3,367,14248.15694
-201.9,364,14251.87945
-202.2,363,14255.094379
-5277.4,769,14274.059471
-5259.2,772,14295.549003
-668.5,369,14299.27574
-5246.2,772,14318.679842
-672.6,364,14322.160451
-5244.8,779,14342.401182
-203.7,363,14345.892417
-652.6,366,14349.93098
-5262.8,777,14369.127517
-667.0,367,14372.960847
-677.1,367,14376.167785
-677.8,368,14378.683614
-201.0,367,14382.246695
-5240.1,772,14402.225977
-719.2,367,14404.756137
-5265.6,771,14425.592002
-197.4,363,14428.316926
-5256.8,775,14447.636873
-690.9,371,14450.326789
-5269.9,776,14469.772128
-5272.5,782,14488.42398
-5204.1,769,14507.958357
-194.9,366,14511.532913
-197.5,365,14513.855367
-195.2,363,14516.896237
-5252.7,784,14534.20761
-201.8,364,14537.086525
-663.0,364,14540.584144
-198.8,364,14544.257797
-5246.2,772,14564.437048
-194.7,363,14566.956841
-675.2,365,14570.303107
-201.6,366,14572.860485
-5248.7,769,14590.659326
-199.6,368,14593.063349
-654.5,365,14596.351741
-5192.4,769,14616.242301
-201.4,364,14618.630421
-5285.6,773,14637.122745
-202.6,369,14640.674185
-663.7,368,14643.728465
-5238.2,768,14662.140099
-678.0,366,14665.336441
-207.4,366,14668.74208
-5278.1,784,14689.598241
-680.8,365,14693.581958
-5270.7,773,14714.425312
-201.0,366,14718.01175
-684.1,366,14721.185647
-198.8,364,14724.715796
-5286.3,778,14744.82557
-687.3,364,14747.883845
-5264.5,773,14766.998146
-204.7,363,14769.334523
-699.0,366,14771.840582
-5226.7,768,14789.488867
-206.3,366,14791.989695
-202.0,364,14795.537577
-199.1,363,14798.086022
-206.9,365,14800.449135
-198.6,366,14802.764097
-201.5,363,14806.559857
-647.7,368,14810.321135
-664.6,365,14813.413565
-5243.0,768,14832.19762
-655.3,365,14835.357377
-202.8,363,14839.173511
-5275.1,773,14860.878703
-5290.1,777,14879.62823
-655.4,366,14883.112709
-687.7,366,14887.193971
-5262.6,769,14904.049001
-204.2,363,14906.40474
-658.6,366,14909.076974
-674.6,366,14912.122607
-710.6,365,14915.46909
-197.9,364,14917.785781
-5249.0,769,14936.090437
-642.9,369,14939.048762
-197.9,363,14943.195085
-5254.1,776,14961.320664
-200.5,366,14964.281488
-5258.6,768,14981.059703
-200.9,365,14983.380479
-205.6,363,14985.675022
-680.4,364,14988.413567
-662.5,367,14992.078974
-655.2,365,14996.180438
-204.0,363,15000.547835
-198.8,363,15002.868109
-670.3,368,15005.366804
-661.6,367,15008.265712
-651.3,370,15010.772221
-198.7,368,15013.373392
-5195.3,768,15033.382102
-201.9,366,15037.055138
-5229.8,768,15056.459559
-5231.1,770,15075.370886
-192.6,363,15077.784277
-645.5,368,15080.889853
-196.2,368,15083.406178
-5228.4,770,15103.664594
-679.5,367,15106.38033
-200.4,365,15108.820602
-5240.8,769,15129.138847
-654.9,366,15132.837789
-199.4,364,15135.205311
-659.7,367,15137.786796
-200.1,363,15140.953103
-202.3,367,15143.807297
-5264.2,769,15163.120895
-657.7,364,15165.841397
-5224.8,768,15185.344609
-646.4,366,15188.713694
-5220.2,768,15208.635305
-5257.2,768,15229.178961
-5256.9,774,15249.529562
-651.0,365,15252.164399
-5254.5,768,15271.065796
-645.5,368,15273.923136
-202.1,363,15277.600879
-5232.1,768,15299.183034
-5226.9,775,15318.527431
-5191.0,768,15339.091877
-202.5,366,15341.796788
-5199.9,768,15359.080795
-197.3,367,15362.405749
-663.4,365,15365.146394
-5291.2,783,15384.147282
-634.6,364,15387.54576
-5241.8,772,15406.457684
-5198.9,769,15426.649952
-199.2,367,15429.787752
-5222.1,773,15447.486773
-5247.1,775,15465.309046
-636.5,368,15467.953038
-657.6,365,15471.074353
-200.9,363,15473.55324
-198.1,365,15476.053109
-5199.0,768,15495.343059
-5204.5,768,15513.041307
-647.1,370,15516.410404
-5200.4,768,15535.281737
-197.6,364,15538.35052
-646.8,366,15541.911124
-192.1,363,15544.402904
-5252.3,771,15563.158306
-662.8,365,15566.015104
-5225.9,770,15584.388751
-670.6,368,15587.223337
-192.7,368,15592.292665
-647.0,365,15594.983969
-195.3,365,15598.568711
-192.8,363,15601.881402
-634.9,369,15605.718452
-5207.2,768,15626.355483
-5221.0,774,15646.175732
-193.2,363,15649.432028
-192.6,363,15651.825739
-647.2,364,15655.593334
-192.0,363,15658.374922
-650.5,364,15661.855778
-655.6,369,15664.689262
-5194.8,768,15683.102221
-190.6,365,15687.724303
-191.8,363,15690.147331
-653.3,370,15693.663821
-194.2,363,15697.163882
-640.8,368,15701.184148
-192.0,365,15706.052872
-5240.6,768,15723.778322
-5212.1,768,15742.580576
-649.6,369,15747.488685
-5212.3,768,15764.656107
-5205.2,768,15784.883633
-5226.4,770,15803.973855
-649.1,369,15807.102036
-190.8,364,15809.765707
-5219.6,769,15829.062861
-197.0,363,15833.26844
-192.0,363,15835.690541
-200.2,363,15838.055611
-189.6,363,15840.537206
-656.0,367,15843.351839
-195.9,368,15846.270591
-5190.3,768,15865.580197
-188.1,366,15868.568381
-5170.2,768,15888.438403
-5198.8,768,15907.160185
-5226.4,771,15927.604856
-654.8,364,15930.128159
-5195.0,768,15949.757869
-5189.6,768,15968.70323
-637.1,371,15971.23798
-5198.5,768,15989.550547
-5265.3,782,16007.136238
-5180.2,768,16026.744735
-191.6,364,16031.423676
-643.6,364,16034.581031
-5187.2,769,16052.228389
-5212.3,774,16070.070311
-194.1,363,16073.080305
-190.9,368,16075.70725
-650.6,369,16078.414399
-5218.8,769,16097.378638
-191.5,366,16100.428217
-665.0,368,16103.179626
-5223.7,768,16120.496955
-648.6,367,16122.999487
-5222.4,770,16142.743001
-191.4,365,16146.473687
-5204.0,768,16166.133944
-643.8,364,16169.573161
-5240.7,769,16189.475604
-189.2,363,16191.785537
-199.2,364,16195.186759
-636.5,369,16198.845693
-633.1,364,16201.899639
-194.9,367,16206.419784
-184.8,363,16208.775241
-5191.9,768,16225.647288
-5211.1,772,16243.50963
-189.7,366,16245.923999
-5228.7,770,16265.663883
-635.8,364,16268.564195
-5218.5,768,16288.24433
-663.9,368,16292.015308
-191.8,366,16294.561933
-654.9,369,16298.007395
-193.6,365,16301.664618
-191.9,363,16306.339136
-187.1,363,16308.657465
-5207.1,768,16328.216166
-635.4,364,16331.853251
-5213.9,768,16351.785596
-5227.4,778,16369.103923
-5196.8,768,16388.333986
-181.5,364,16392.816058
-180.4,367,16395.362633
-633.5,364,16397.859338
-189.0,365,16400.967737
-191.0,363,16403.622016
-5193.9,770,16422.431725
-184.0,365,16425.414271
-661.5,367,16428.643507
-637.8,367,16432.38833
-5232.9,772,16452.161886
-182.7,368,16454.793836
-5185.0,768,16474.732833
-657.8,369,16478.596847
-189.9,364,16482.038896
-706.3,366,16484.734601
-663.2,365,16487.2235
-672.3,365,16491.237245
-632.8,368,16493.760386
-632.7,365,16496.481042
-668.9,371,16499.71467
-5220.4,781,16520.201794
-5196.5,773,16538.932403
-5197.5,782,16559.689267
-5183.0,781,16577.922095
-5233.5,786,16600.364736
-5237.4,791,16619.877831
-652.8,364,16623.916092
-182.9,365,16626.880707
-690.7,365,16630.827704
-640.7,364,16636.082256
-5201.6,774,16655.626839
-5127.9,768,16673.819377
-639.3,368,16677.519248
-642.1,368,16680.422392
-645.0,365,16683.711666
-644.6,365,16686.965078
-628.2,365,16690.246102
-176.1,366,16692.640125
-5208.0,781,16713.461754
-5244.1,786,16733.88886
-177.1,367,16737.045706
-5229.6,781,16759.141411
-181.0,368,16762.644135
-173.0,363,16765.760686
-179.9,363,16769.516057
-631.4,368,16772.731921
-5184.6,772,16793.427672
-178.3,363,16795.820387
-5191.5,768,16814.152332
-650.2,368,16817.346281
-180.2,363,16819.676112
-182.3,365,16823.122709
-174.9,363,16826.212198
-629.8,364,16828.989498
-178.6,365,16831.466952
-5210.2,780,16851.698352
-644.3,366,16855.420513
-658.2,365,16857.95998
-658.3,370,16860.94107
-693.5,370,16864.147188
-5203.8,774,16880.623149
-647.3,368,16883.881118
-632.3,365,16887.666032
-652.2,366,16890.559063
-659.5,368,16894.748011
-645.9,370,16897.420242
-5231.4,779,16916.016777
-656.7,371,16918.783716
-627.2,368,16923.678541
-181.4,366,16926.784292
-174.6,366,16929.124298
-679.9,365,16931.641266
-662.6,367,16935.021886
-5235.1,776,16955.315001
-669.5,366,16958.725977
-181.3,365,16961.032947
-176.3,364,16963.340763
-180.4,364,16965.817704
-180.8,367,16969.447054
-698.2,364,16972.609206
-180.9,365,16976.156561
-5230.3,781,16994.753102
