#{"t_start": 1776516302.9040709, "env_id": "None"}
r,l,t
-184.5,367,36394.337219
-594.7,367,36397.219895
-594.7,368,36400.532371
-191.5,368,36404.685224
-5093.5,768,36424.611336
-5121.4,768,36444.472003
-5159.7,772,36464.432992
-5137.1,768,36484.204507
-5178.4,768,36505.86004
-195.7,368,36511.250883
-5055.0,768,36532.614122
-196.5,367,36536.46062
-5105.6,769,36558.94087
-5154.3,773,36579.381479
-612.9,367,36583.504459
-611.0,367,36586.350597
-611.0,367,36589.217976
-614.3,367,36594.231855
-200.6,367,36598.044451
-612.5,367,36600.856992
-5164.9,770,36621.336484
-5139.6,772,36642.100379
-200.3,369,36645.771596
-609.7,368,36648.4637
-5157.3,772,36668.971089
-198.2,368,36674.289831
-197.8,369,36676.768052
-199.9,367,36679.794439
-193.5,367,36682.882107
-604.0,367,36685.445362
-622.1,368,36689.811853
-613.8,367,36694.056516
-204.9,367,36696.692299
-5086.4,772,36717.744051
-5134.3,768,36738.133374
-196.7,367,36741.557609
-196.5,367,36745.305832
-198.6,367,36748.278442
-200.7,367,36750.998598
-607.8,369,36755.938992
-191.7,367,36759.770647
-5071.8,768,36779.470448
-606.3,367,36783.529257
-614.3,367,36787.65537
-5119.9,768,36810.231863
-613.3,367,36814.283917
-198.4,369,36816.768124
-192.4,367,36820.208314
-197.1,367,36825.944412
-195.7,367,36829.572782
-197.3,367,36833.062525
-198.6,368,36835.626187
-5074.6,770,36855.437009
-614.5,367,36859.351831
-202.1,367,36862.683049
-613.1,369,36866.844883
-5094.8,768,36887.042481
-5072.6,772,36908.195225
-624.9,367,36912.02236
-5131.0,768,36930.901453
-615.6,368,36936.135681
-619.0,370,36940.006111
-5107.0,772,36958.215044
-621.8,367,36962.445717
-200.5,367,36965.569238
-612.9,367,36970.611468
-613.2,367,36974.637886
-616.3,369,36978.75267
-5126.1,772,36997.929646
-202.0,371,37003.235329
-5119.1,768,37021.327617
-5137.9,768,37041.71036
-5165.9,773,37063.256337
-205.8,367,37067.146456
-5150.6,768,37087.432342
-201.5,367,37091.187112
-200.5,367,37095.97639
-619.8,367,37098.471539
-207.0,367,37100.813752
-613.4,367,37104.870939
-5170.9,768,37126.073251
-5188.7,773,37146.923907
-205.5,367,37150.224051
-204.1,367,37154.18327
-613.8,369,37158.287318
-5128.4,773,37181.133685
-198.4,367,37184.782145
-608.6,367,37189.001513
-4985.0,772,37211.017799
-610.7,368,37215.15415
-606.0,367,37219.356617
-5101.6,773,37239.073483
-5146.4,768,37258.688149
-5128.7,768,37279.83761
-195.3,367,37283.640604
-613.0,367,37287.796974
-5119.6,773,37308.436896
-607.2,368,37312.388089
-5112.3,768,37330.022664
-197.2,368,37333.704762
-202.6,367,37339.499759
-5112.7,769,37358.074178
-201.6,368,37361.160917
-5206.2,773,37383.443974
-207.5,367,37387.207609
-5142.7,770,37407.064599
-623.6,369,37411.272959
-5181.6,772,37433.895929
-5117.9,768,37451.622208
-5088.4,768,37471.577663
-5163.3,769,37491.372054
-206.2,367,37494.337885
-5094.1,768,37512.953338
-5186.7,769,37532.276741
-204.2,368,37535.957927
-195.4,367,37539.558323
-5023.4,773,37560.2048
-5170.6,768,37582.160882
-611.9,367,37586.094145
-5106.9,769,37607.221575
-604.4,367,37612.728748
-608.1,367,37616.747253
-609.9,367,37620.124321
-194.5,370,37623.757749
-5059.5,768,37644.308704
-5078.8,772,37664.757674
-5147.5,772,37682.724596
-600.0,367,37686.672707
-191.1,367,37691.45478
-5065.8,768,37712.730065
-189.2,367,37715.791671
-607.8,368,37719.077787
-596.7,367,37723.228144
-5047.6,773,37741.747716
-5116.1,772,37761.315593
-5159.0,773,37784.002883
-607.3,367,37787.130193
-5128.3,769,37805.339346
-5006.0,769,37828.185799
-182.7,367,37830.738391
-5015.6,772,37851.639729
-587.4,367,37854.387304
-184.3,367,37858.181601
-177.8,367,37861.736551
-588.0,367,37864.358991
-173.2,367,37867.192438
-589.7,367,37871.21582
-590.5,367,37875.087818
-5088.3,772,37896.291895
-5095.0,772,37914.952537
-583.0,367,37919.208161
-590.5,367,37924.539482
-581.9,367,37927.852905
-589.1,367,37930.567938
-5031.6,769,37951.093664
-5048.8,769,37971.861379
-179.4,368,37975.545452
-592.8,367,37979.532593
-578.1,367,37983.189652
-592.9,367,37986.002277
-585.0,367,37991.608863
-591.4,367,37994.643834
-585.2,367,37998.385538
-609.7,367,38002.453918
-5080.6,772,38023.421757
-183.6,367,38028.853408
-590.2,367,38031.504603
-5112.8,768,38051.57195
-5071.9,768,38073.784263
-582.7,367,38077.576849
-597.2,371,38081.642614
-4981.1,770,38101.581539
-180.3,367,38105.471743
-589.0,368,38110.801307
-177.1,367,38113.281585
-179.9,367,38115.670901
-179.8,368,38119.531098
-176.4,367,38122.895767
-174.8,367,38126.833933
-5061.0,770,38147.205312
-5116.6,773,38167.344508
-177.7,367,38171.067435
-592.1,367,38176.546676
-174.4,367,38180.320037
-584.6,367,38183.29389
-600.9,367,38187.266042
-5051.8,768,38206.765512
-589.7,367,38209.536813
-179.5,367,38212.202411
-5063.0,770,38232.824483
-176.2,367,38235.2221
-581.9,368,38240.548747
-589.1,367,38243.254586
-587.6,367,38245.768422
-5030.5,769,38265.616879
-179.9,367,38270.025337
-591.8,367,38274.113617
-5143.9,772,38293.705201
-180.4,367,38296.626839
-591.5,367,38300.686379
-182.4,367,38305.806359
-606.4,367,38309.864354
-180.7,367,38313.601336
-598.8,367,38317.732898
-607.6,367,38321.58556
-600.3,367,38327.382042
-595.3,367,38330.051721
-603.2,371,38332.528498
-183.8,367,38334.87079
-5149.0,772,38354.430798
-5090.4,768,38375.676777
-5103.9,773,38394.395012
-592.5,367,38398.600282
-5122.0,773,38420.32981
-192.1,367,38424.023657
-191.3,367,38427.575165
-600.2,367,38430.598073
-594.9,367,38434.031983
-600.4,367,38438.808752
-5106.1,770,38458.451839
-5112.1,769,38478.280363
-189.1,367,38482.624199
-5126.7,772,38501.919608
-191.7,367,38505.955686
-595.4,367,38510.011065
-194.9,367,38515.817868
-192.3,367,38519.562714
-5052.4,768,38540.154656
-190.3,367,38544.07277
-5126.2,773,38566.572102
-5135.4,768,38584.845025
-604.4,367,38587.344814
-5106.6,768,38608.209201
-5126.8,773,38629.078023
-5107.3,768,38650.071707
-196.1,367,38654.009009
-605.4,367,38659.380648
-608.1,367,38663.53382
-611.4,367,38667.677855
-5122.1,768,38689.276052
-197.5,367,38694.100025
-611.7,367,38696.990754
-199.3,367,38699.330636
-5071.7,768,38719.287286
-600.0,367,38723.121668
-200.9,367,38728.266352
-615.7,367,38731.75967
-616.0,367,38734.858182
-199.4,368,38737.366879
-203.3,367,38741.237645
-607.4,367,38746.517693
-203.6,367,38750.33931
-205.0,367,38754.216231
-616.2,367,38758.146317
-209.5,367,38761.993759
-613.2,367,38765.807804
-614.6,367,38771.216883
-207.2,367,38775.153221
-617.4,367,38779.160024
-610.1,367,38783.35118
-200.1,370,38787.163711
-204.4,368,38792.340901
-607.9,367,38796.524387
-608.8,367,38800.680547
-5089.9,772,38822.089439
-5112.3,768,38844.688838
-617.4,369,38847.584403
-201.9,367,38851.24659
-207.3,367,38855.022716
-5106.6,768,38877.753222
-5074.3,768,38897.293644
-601.9,367,38901.232439
-5014.2,768,38920.003079
-610.8,367,38925.566912
-608.6,368,38929.612115
-612.0,367,38933.738952
-612.9,367,38937.859554
-205.4,367,38941.502717
-608.1,367,38947.408381
-5052.9,769,38968.059704
-203.5,367,38972.051246
-205.1,367,38975.6045
-5095.0,768,38997.724488
-204.5,367,39001.537938
-616.5,367,39005.593029
-5044.1,768,39023.867299
-5033.4,772,39045.51889
-206.6,367,39048.018514
-5158.5,772,39067.074154
-206.8,367,39071.35983
-207.7,367,39075.108203
-613.6,367,39079.116211
-207.7,367,39082.94134
-206.8,367,39086.548785
-209.0,367,39090.371065
-5061.6,768,39112.030862
-622.1,367,39115.89665
-212.4,367,39119.632848
-211.2,367,39122.743026
-621.5,367,39128.158046
-5149.6,768,39146.96567
-611.3,367,39149.598145
-615.5,367,39152.729011
-209.3,367,39155.127877
-207.4,367,39159.266074
-5156.4,772,39180.400154
-5100.5,768,39200.506677
-210.8,367,39205.729345
-5080.5,768,39225.858596
-5139.9,772,39245.4595
-616.0,367,39249.602379
-207.5,367,39254.565459
-207.3,367,39258.362543
-615.3,367,39262.609476
-5128.2,768,39282.040104
-206.4,368,39286.890254
-614.1,367,39290.866887
-613.7,367,39295.036207
-207.7,367,39298.644662
-611.1,367,39302.291838
-209.9,367,39304.748604
-211.9,367,39309.838227
-5157.1,772,39328.726398
-620.6,367,39333.052567
-618.1,367,39337.159899
-613.4,367,39342.366071
-620.7,367,39345.643223
-5120.3,768,39365.479643
-210.0,367,39369.30515
-209.6,367,39372.929605
-620.0,367,39378.246518
-5075.1,768,39397.299853
-5052.0,768,39418.708013
-5086.5,774,39440.737403
-5143.9,768,39461.120464
-5012.5,768,39482.501901
-5143.1,768,39500.669858
-610.9,369,39503.54942
-609.8,367,39507.588068
-206.0,367,39511.279805
-611.0,367,39516.643384
-618.8,367,39520.683682
-614.6,367,39524.249561
-5147.6,772,39545.241166
-5151.4,773,39566.736865
-615.4,367,39570.10288
-205.7,367,39573.92353
-205.4,367,39577.580563
-5085.7,768,39599.860832
-201.5,367,39603.049771
-5068.7,772,39621.336446
-604.6,367,39625.372488
-196.9,367,39631.192468
-198.8,367,39635.001633
-5118.0,772,39656.886967
-606.2,367,39660.529207
-606.2,367,39663.047889
-5145.7,768,39685.527715
-195.8,367,39689.174089
-195.9,367,39692.033126
-190.2,367,39694.581452
-5106.2,768,39713.902188
-189.2,367,39716.230371
-189.6,367,39718.605546
-601.1,368,39722.032787
-601.5,367,39725.700399
-192.7,367,39730.59925
-5139.9,772,39750.615585
-5083.0,768,39772.09401
-604.6,367,39777.538518
-195.1,369,39781.565834
-196.2,367,39784.677236
-5047.0,772,39806.266575
-192.8,367,39809.105896
-5084.5,772,39829.972562
-598.6,367,39834.141556
-607.2,367,39838.380872
-5076.6,772,39858.617649
-5137.9,772,39879.12115
-598.8,367,39882.60315
-196.0,367,39886.350852
-600.3,367,39891.357116
-5133.0,768,39909.877424
-599.9,367,39912.689686
-193.2,367,39916.651167
-598.6,367,39919.408798
-190.2,367,39924.125876
-596.8,367,39926.76894
-596.9,367,39930.353008
-5095.6,774,39949.810417
-5131.1,768,39972.251156
-593.1,367,39976.463433
-598.8,367,39980.525783
-187.6,367,39983.424992
-5076.0,768,40004.520359
-598.1,368,40008.473371
-603.4,368,40011.899122
-5061.9,772,40032.198247
-186.8,367,40036.646863
-186.3,367,40040.523602
-595.8,367,40043.33286
-594.0,367,40047.234123
-599.7,367,40049.769517
-184.1,367,40052.086855
-593.0,367,40057.305342
-5118.1,772,40078.135853
-597.3,367,40081.97702
-600.7,367,40085.349556
-184.8,367,40090.215488
-592.6,367,40094.232434
-187.0,367,40098.067861
-594.7,367,40101.970531
-5116.2,768,40121.901461
-5115.2,769,40143.134938
-186.7,367,40146.989852
-601.9,367,40149.90976
-5064.1,772,40171.993949
-187.0,367,40175.846489
-5098.5,772,40196.200018
-5171.2,772,40218.547362
-5156.9,770,40238.596485
-5114.0,768,40259.907086
-185.1,367,40263.615088
-184.8,367,40268.594295
-5140.5,772,40289.709801
-5060.5,772,40310.298004
-5104.4,768,40332.958718
-5135.7,772,40353.845287
-5123.7,769,40373.415817
-589.4,367,40379.291195
-592.1,367,40383.429374
-583.9,367,40387.582236
-4995.1,768,40408.21735
-5115.3,768,40430.145101
-583.0,367,40434.361117
-5105.1,768,40454.529678
-598.3,367,40459.852434
-4983.9,772,40480.421947
-589.0,367,40484.509156
-174.0,367,40488.388674
-590.0,367,40491.263425
-5064.3,769,40513.193066
-5133.6,768,40534.336291
-598.5,367,40537.832539
-5137.3,768,40558.901496
-598.5,368,40563.039045
-178.3,367,40566.900059
-179.3,367,40570.749114
-586.1,367,40574.964462
-171.4,367,40580.431867
-174.9,367,40583.118262
-5113.0,769,40603.429401
-5072.7,772,40624.311646
-595.2,367,40628.323651
-180.1,367,40631.054782
-176.3,369,40634.585293
-5057.0,768,40655.510907
-175.2,367,40660.127323
-599.6,367,40664.391158
-182.4,369,40667.383437
-5134.3,772,40684.644553
-181.7,367,40688.76401
-585.7,367,40692.629745
-180.2,367,40696.130865
-590.4,367,40700.28409
-5028.3,768,40720.640717
-5117.8,772,40741.654792
-5141.4,773,40760.883079
-594.9,367,40764.830802
-5034.5,768,40786.468251
-5049.8,768,40806.175736
-598.1,367,40810.349006
-591.9,367,40814.588492
-185.6,367,40818.443032
-5143.5,768,40838.469672
-183.5,367,40842.34364
-5114.4,773,40863.631132
-596.8,367,40866.161079
-5093.0,768,40886.425953
-596.2,367,40889.234194
-592.9,367,40893.573882
-596.3,367,40896.217875
-601.9,367,40900.296536
-5070.6,774,40921.619158
-597.3,367,40925.59609
-188.1,367,40930.909644
-186.9,367,40933.909506
-5080.2,768,40955.345735
-185.7,367,40959.083501
-599.2,367,40964.922548
-185.1,367,40968.721833
-601.5,367,40972.94375
-183.2,367,40976.29081
-184.8,367,40980.102845
-182.2,367,40983.911291
-5056.5,768,41005.291115
-612.1,367,41008.958739
-189.0,367,41012.359581
-190.7,367,41015.908963
-604.6,367,41020.047057
-184.9,367,41023.287878
-604.5,367,41026.012315
-604.6,368,41030.10687
-609.3,367,41034.02125
-185.8,367,41037.722284
-5148.0,768,41058.47278
-187.1,367,41062.062092
-607.7,367,41064.681427
-192.7,367,41067.060532
-185.4,368,41072.285885
-5161.4,772,41092.24893
-599.6,367,41094.896788
-5162.1,770,41115.528746
-189.5,367,41120.870854
-596.0,367,41124.859772
-187.5,367,41127.783758
-5142.6,768,41146.934949
-185.3,367,41152.026262
-190.3,367,41155.932075
-602.9,367,41159.36591
-193.9,367,41162.239658
-5077.7,772,41180.543057
-193.2,367,41184.315631
-5163.4,768,41202.297378
-196.8,367,41206.056944
-611.0,369,41209.59761
-198.6,367,41214.831046
-195.1,367,41217.660671
-5111.0,768,41236.86372
-5125.2,769,41257.205939
-195.7,367,41261.472708
-600.9,367,41264.579116
-193.0,369,41268.084906
-194.8,367,41271.825265
-192.5,367,41275.381399
-603.9,367,41281.239321
-5125.6,772,41301.569779
-197.0,367,41303.948883
-5150.0,768,41325.62267
-5107.4,768,41346.152005
-614.0,367,41349.515804
-603.1,367,41353.260409
-198.2,367,41357.161461
-200.5,367,41362.745372
-614.0,367,41366.424508
-612.3,367,41370.150093
-604.4,367,41374.00645
-202.0,367,41377.424551
-607.2,367,41381.110638
-5079.4,768,41401.381705
-5134.8,772,41421.010745
-605.0,367,41423.967597
